uid,site,plot,year,season,location,management,dip_point,total,pipiens,maculipennis,claviger,annulata,morsitans,cantans,caspius,rhyne_dry,rhyne_cleared,exposure,landcover,width,depth,shaded,turbidity,salinity,water_temp,dissolved_oxygen,ph,cover_carex,cover_celery_leaved_buttercup,cover_duckweed,cover_frog_bit,cover_grass,cover_ivy_leaved_duckweed,cover_juncus,cover_marsh_bedstraw,cover_typha,cover_water_parsnip
2090,81,2,2011,1,Godney,Tier1,4,0,0,0,0,0,0,0,0,0,0,4,pasture,1.8,40,0.35,NA,NA,NA,NA,NA,0,0,0,0,0.025555555,0,0,0,0,0
2091,81,2,2011,1,Godney,Tier1,5,0,0,0,0,0,0,0,0,0,0,4,pasture,1.8,45,0.4,0.579,0.44,13.53,173,3.45,0,0,0,0,0,0,0,0,0,0
2092,81,2,2011,1,Godney,Tier1,6,0,0,0,0,0,0,0,0,0,0,4,pasture,1.8,45,0.45,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2093,81,3,2011,1,Godney,Tier1,1,0,0,0,0,0,0,0,0,0,1,1,pasture,1.3,45,0.1,1.122,0.88,14.81,160.2,4.61,0,0,0,0,0,0,0,0,0,0
2094,81,3,2011,1,Godney,Tier1,2,0,0,0,0,0,0,0,0,0,1,1,pasture,1.3,40,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2095,81,3,2011,1,Godney,Tier1,3,0,0,0,0,0,0,0,0,0,1,1,pasture,1.3,40,0.1,1.234,0.98,15.66,152.8,5.79,0,0,0,0,0,0,0,0,0,0
2096,81,3,2011,1,Godney,Tier1,4,0,0,0,0,0,0,0,0,0,1,1,pasture,1.3,40,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2097,81,3,2011,1,Godney,Tier1,5,0,0,0,0,0,0,0,0,0,1,1,pasture,1.3,40,0.1,1.248,0.98,15.99,153.1,6.72,0,0,0,0,0,0,0,0,0,0
2098,81,3,2011,1,Godney,Tier1,6,0,0,0,0,0,0,0,0,0,1,2,pasture,1.3,30,0.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2099,81,4,2011,1,Godney,Tier1,1,0,0,0,0,0,0,0,0,0,1,3,pasture,2.2,25,0.7,1.678,1.34,15.51,153.8,7.46,0,0,0,0,0,0,0,0,0,0
2100,81,4,2011,1,Godney,Tier1,2,0,0,0,0,0,0,0,0,0,1,1,pasture,2.2,30,0.025555555,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2101,81,4,2011,1,Godney,Tier1,3,0,0,0,0,0,0,0,0,0,1,1,pasture,2.2,35,0.025555555,1.823,1.46,16.02,149.4,7.45,0,0,0,0,0,0,0,0,0,0
2102,81,4,2011,1,Godney,Tier1,4,0,0,0,0,0,0,0,0,0,1,1,pasture,2.2,30,0.025555555,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2103,81,4,2011,1,Godney,Tier1,5,0,0,0,0,0,0,0,0,0,1,1,pasture,2.2,30,0.025555555,1.822,1.46,15.73,151.9,7.49,0,0,0,0,0,0,0,0,0,0
2104,81,4,2011,1,Godney,Tier1,6,0,0,0,0,0,0,0,0,0,1,1,pasture,2.2,30,0.025555555,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2105,82,1,2011,1,South Moor,Tier1,1,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.025555555,0.582,0.44,16.13,148.5,7.31,0,0,0,0,0,0,0,0,0,0
2106,82,1,2011,1,South Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2107,82,1,2011,1,South Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.1,0.567,0.43,15.59,153,5.95,0,0,0,0,0,0,0,0,0,0
2108,82,1,2011,1,South Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.05,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2109,82,1,2011,1,South Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.05,0.57,0.43,15.63,153,4,0,0,0,0,0,0,0,0,0,0
2110,82,1,2011,1,South Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2111,82,2,2011,1,South Moor,Tier1,1,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.1,0.575,0.44,16.43,145.2,5.06,0,0,0,0,0,0,0,0,0,0
2112,82,2,2011,1,South Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.05,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2113,82,2,2011,1,South Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.05,0.569,0.43,16.32,146.8,5,0,0,0,0,0,0,0,0,0,0
2114,82,2,2011,1,South Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2115,82,2,2011,1,South Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.05,0.57,0.43,16.55,144.7,4.96,0,0,0,0,0,0,0,0,0,0
2116,82,2,2011,1,South Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,50,0.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2117,82,3,2011,1,South Moor,Tier1,1,0,0,0,0,0,0,0,0,0,0,4,pasture,1.2,30,0.5,0.556,0.42,16.04,149.2,5.41,0,0,0,0,0.05,0,0,0,0,0
2118,82,3,2011,1,South Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,4,pasture,1.2,30,0.5,NA,NA,NA,NA,NA,0,0,0,0,0.3,0,0,0,0,0
2119,82,3,2011,1,South Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,4,pasture,1.2,30,0.6,0.552,0.42,15.81,151,5.31,0,0,0,0,0.3,0,0,0,0,0
2120,82,3,2011,1,South Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,4,pasture,1.2,30,0.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2121,82,3,2011,1,South Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,4,pasture,1.2,30,0.45,0.55,0.42,15.84,150.9,5.5,0,0,0,0,0,0,0,0,0,0
2122,82,3,2011,1,South Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,4,pasture,1.2,20,0.95,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2123,82,4,2011,1,South Moor,Tier1,1,0,0,0,0,0,0,0,0,0,0,3,pasture,2.2,50,0.4,0.33,0.25,16.06,149,5.97,0,0,0,0,0,0,0,0,0,0
2124,82,4,2011,1,South Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,3,pasture,2.2,50,0.35,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2125,82,4,2011,1,South Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,60,0.15,0.31,0.23,15.79,151.4,5.7,0,0,0,0,0,0,0,0,0,0
2126,82,4,2011,1,South Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,60,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2127,82,4,2011,1,South Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,3,pasture,2.2,50,0.3,0.319,0.24,15.57,153.4,5.91,0,0,0,0,0,0,0,0,0,0
2128,82,4,2011,1,South Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,3,pasture,2.2,50,0.3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2129,83,1,2011,1,Common Moor,Tier1,1,5,0,0,5,0,0,0,0,0,0,2,pasture,3,20,0.8,0.658,0.5,12.34,185.6,7.1,0,0,0,0,0,0,0,0,0,0
2130,83,1,2011,1,Common Moor,Tier1,2,2,0,0,1,1,0,0,0,0,0,4,pasture,3,10,0.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2131,83,1,2011,1,Common Moor,Tier1,3,4,0,0,0,4,0,0,0,0,0,4,pasture,3,15,0.5,0.568,0.43,13.18,176.2,0.8,0,0,0,0,0.025555555,0,0,0,0,0
2132,83,1,2011,1,Common Moor,Tier1,4,1,0,0,0,1,0,0,0,0,0,4,pasture,3,15,0.7,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2133,83,1,2011,1,Common Moor,Tier1,5,1,0,0,0,1,0,0,0,0,0,4,pasture,3,20,0.9,0.558,0.42,12.76,180.9,0.6,0,0,0,0,0,0,0,0,0,0
2134,83,1,2011,1,Common Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,4,pasture,3,20,0.6,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2135,83,2,2011,1,Common Moor,Tier1,1,0,0,0,0,0,0,0,0,0,0,3,pasture,2.8,25,0.5,0.596,0.45,14.47,163.5,8.18,0,0,0,0,0,0,0,0,0,0
2136,83,2,2011,1,Common Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,3,pasture,2.8,30,0.6,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2137,83,2,2011,1,Common Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,1,pasture,2.8,40,0.15,0.556,0.42,16.08,148.8,6.21,0,0,0,0,0,0,0,0,0,0
2138,83,2,2011,1,Common Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,1,pasture,2.8,35,0.05,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2139,83,2,2011,1,Common Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,1,pasture,2.8,35,0.1,0.559,0.42,16.53,145,6.35,0,0,0,0,0,0,0,0,0,0
2140,83,2,2011,1,Common Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,1,pasture,2.8,30,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2141,83,3,2011,1,Common Moor,Tier1,1,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.8,60,0.05,0.564,0.43,17.61,136.4,6.67,0,0,0,0,0,0,0,0,0,0
2142,83,3,2011,1,Common Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.8,70,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2143,83,3,2011,1,Common Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.8,80,0.1,0.57,0.43,16.74,143.3,7.57,0,0,0,0,0,0,0,0,0,0
2144,83,3,2011,1,Common Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.8,70,0.15,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2145,83,3,2011,1,Common Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.8,70,0.05,0.561,0.43,17.29,138.8,7.57,0,0,0,0,0,0,0,0,0,0
2146,83,3,2011,1,Common Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2.8,70,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2147,83,4,2011,1,Common Moor,Tier1,1,4,0,0,4,0,0,0,0,0,0,4,rough pasture,2.5,30,0.9,0.603,0.46,14.02,167.8,2.7,0,0,0,0,0,0,0,0,0,0
2148,83,4,2011,1,Common Moor,Tier1,2,1,0,0,1,0,0,0,0,0,0,4,rough pasture,2.5,30,0.95,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2149,83,4,2011,1,Common Moor,Tier1,3,2,0,0,2,0,0,0,0,0,0,4,rough pasture,2.5,30,1,0.608,0.46,13.98,168.2,3.51,0,0,0,0,0,0,0,0,0,0
2150,83,4,2011,1,Common Moor,Tier1,4,2,0,0,2,0,0,0,0,0,0,4,rough pasture,2.5,30,1,NA,NA,NA,NA,NA,0,0,0,0,0.2,0,0,0,0,0
2151,83,4,2011,1,Common Moor,Tier1,5,7,0,0,7,0,0,0,0,0,0,4,rough pasture,2.5,30,1,0.607,0.46,13.99,168.1,3.7,0,0,0,0,0,0,0,0,0,0
2152,83,4,2011,1,Common Moor,Tier1,6,1,0,0,1,0,0,0,0,0,0,4,rough pasture,2.5,30,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2153,84,1,2011,1,Walton Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2,55,0,0.692,0.53,19.02,126.2,8.23,0,0,0,0,0,0,0,0,0,0
2154,84,1,2011,1,Walton Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2,60,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2155,84,1,2011,1,Walton Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2,60,0,0.713,0.55,19.4,123.5,8.05,0,0,0,0,0,0,0,0,0,0
2156,84,1,2011,1,Walton Moor,Tier3,4,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2,60,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2157,84,1,2011,1,Walton Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2,60,0,0.714,0.56,19.78,121.7,8.29,0,0,0,0,0,0,0,0,0,0
2158,84,1,2011,1,Walton Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,1,rough pasture,2,60,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2159,84,2,2011,1,Walton Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,1,pasture,2,75,0.1,0.718,0.55,19.5,123.1,8.72,0,0,0,0,0,0,0,0,0,0
2160,84,2,2011,1,Walton Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,1,pasture,2,70,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2161,84,2,2011,1,Walton Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,1,pasture,2,80,0.1,0.71,0.54,19.67,121.5,8.45,0,0,0,0,0,0,0,0,0,0
2162,84,2,2011,1,Walton Moor,Tier3,4,0,0,0,0,0,0,0,0,0,0,1,pasture,2,70,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2163,84,2,2011,1,Walton Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,1,pasture,2,80,0.1,0.708,0.54,19.43,122.8,8.4,0,0,0,0,0,0,0,0,0,0
2164,84,2,2011,1,Walton Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,1,pasture,2,70,0.1,NA,NA,NA,NA,NA,0,0,0,0,0.05,0,0,0,0,0
2165,84,3,2011,1,Walton Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,NA,pasture,2,50,NA,1.047,0.81,20.49,116.1,8.45,0,0,0,0,0,0,0,0,0,0
2166,84,3,2011,1,Walton Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,NA,pasture,2,60,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2167,84,3,2011,1,Walton Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,NA,pasture,2,50,NA,1.058,0.82,20.41,116.7,8.55,0,0,0,0,0,0,0,0,0,0
2168,84,3,2011,1,Walton Moor,Tier3,4,0,0,0,0,0,0,0,0,0,0,NA,pasture,2,60,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2169,84,3,2011,1,Walton Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,NA,pasture,2,60,NA,1.06,0.83,20.32,117.1,8.58,0,0,0,0,0,0,0,0,0,0
2170,84,3,2011,1,Walton Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,NA,pasture,2,60,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2171,84,4,2011,1,Walton Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,15,rough pasture,3,70,NA,0.932,0.72,19.62,121.8,8.41,0,0,0,0,0.025555555,0,0,0,0,0
2172,84,4,2011,1,Walton Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,NA,rough pasture,3,80,NA,NA,NA,NA,NA,NA,0,0,0,0,0.025555555,0,0,0,0,0
2173,84,4,2011,1,Walton Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,NA,rough pasture,3,80,NA,0.94,0.73,20.14,118.3,8.38,0,0,0,0,0.025555555,0,0,0,0,0
2174,84,4,2011,1,Walton Moor,Tier3,4,0,0,0,0,0,0,0,0,0,0,NA,rough pasture,3,70,NA,NA,NA,NA,NA,NA,0,0,0,0,0.025555555,0,0,0,0,0
2175,84,4,2011,1,Walton Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,NA,rough pasture,3,55,NA,0.944,0.73,19.13,125.2,8.53,0,0,0,0,0,0,0,0,0,0
2176,84,4,2011,1,Walton Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,NA,rough pasture,3,50,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2177,85,1,2011,1,Aller Moor,Tier1,1,26,26,0,0,0,0,0,0,0,0,1,pasture,1.9,90,0.15,0.482,0.36,16.77,143,8.75,0,0,0,0,0,0,0,0,0,0
2178,85,1,2011,1,Aller Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,1,pasture,1.9,100,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2179,85,1,2011,1,Aller Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,1,pasture,1.9,90,0.1,0.345,0.26,16.59,144.5,8.78,0,0,0,0,0,0,0,0,0,0
2180,85,1,2011,1,Aller Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,1,pasture,1.9,90,0.15,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2181,85,1,2011,1,Aller Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,1,pasture,1.9,100,0.1,0.391,0.29,16.67,143.9,8.67,0,0,0,0,0,0,0,0,0,0
2182,85,1,2011,1,Aller Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,1,pasture,1.9,100,0.1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2183,85,2,2011,1,Aller Moor,Tier1,1,0,0,0,0,0,0,0,0,0,0,2,pasture,2.2,70,0.8,0.537,0.41,15.83,150.9,8.42,0,0,0,0,0,0,0,0,0,0
2184,85,2,2011,1,Aller Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,2,pasture,2.2,80,0.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2185,85,2,2011,1,Aller Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,2,pasture,2.2,90,0.6,0.453,0.34,15.68,152.3,7.56,0,0,0,0,0,0,0,0,0,0
2186,85,2,2011,1,Aller Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,2,pasture,2.2,50,0.6,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2187,85,2,2011,1,Aller Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,90,0.05,0.456,0.34,15.69,152.3,7.47,0,0,0,0,0,0,0,0,0,0
2188,85,2,2011,1,Aller Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,1,pasture,2.2,80,0.05,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2189,85,3,2011,1,Aller Moor,Tier1,1,1,1,0,0,0,0,0,0,0,0,5,pasture,1.5,50,0.15,1.031,0.8,15.37,155.1,9.23,0,0,0,0,0,0,0,0,0,0
2190,85,3,2011,1,Aller Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,5,pasture,1.5,50,0.15,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2191,85,3,2011,1,Aller Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,5,pasture,1.5,50,0.3,1.158,0.91,15.15,157.2,9.19,0,0,0,0,0,0,0,0,0,0
2192,85,3,2011,1,Aller Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,5,pasture,1.5,50,0.2,NA,NA,NA,NA,NA,0,0,0,0,0.025555555,0,0,0,0,0
2193,85,3,2011,1,Aller Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,5,pasture,1.5,70,0.3,1.177,0.92,14.87,159.7,9.21,0,0,0,0,0.05,0,0,0,0,0
2194,85,3,2011,1,Aller Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,4,pasture,1.5,50,0.45,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.2,0
2195,85,4,2011,1,Aller Moor,Tier1,1,0,0,0,0,0,0,0,0,0,0,2,pasture,1.6,50,0.8,0.523,0.4,14.38,164.6,9.18,0,0,0,0,0,0,0,0,0,0.3
2196,85,4,2011,1,Aller Moor,Tier1,2,0,0,0,0,0,0,0,0,0,0,3,pasture,1.6,50,0.3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.025555555,0,0.05
2197,85,4,2011,1,Aller Moor,Tier1,3,0,0,0,0,0,0,0,0,0,0,4,pasture,1.6,50,0.4,0.471,0.36,14.16,166.6,8.63,0,0,0,0,0,0,0,0.1,0,0.2
2198,85,4,2011,1,Aller Moor,Tier1,4,0,0,0,0,0,0,0,0,0,0,3,pasture,1.6,50,0.6,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.025555555,0,0.1
2199,85,4,2011,1,Aller Moor,Tier1,5,0,0,0,0,0,0,0,0,0,0,3,pasture,1.6,50,0.6,0.45,0.34,14.38,164.5,8.25,0,0,0,0,0.05,0,0,0,0,0.2
2200,85,4,2011,1,Aller Moor,Tier1,6,0,0,0,0,0,0,0,0,0,0,3,pasture,1.6,50,0.6,NA,NA,NA,NA,NA,0,0,0,0,0.1,0,0,0,0,0.1
2201,86,1,2011,1,Southlake Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,4,pasture,2,30,0.5,0.528,0.4,14.62,162,7.02,0,0,0,0,0,0,0,0,0,0
2202,86,1,2011,1,Southlake Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,4,pasture,2,50,0.3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2203,86,1,2011,1,Southlake Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,4,pasture,2,40,0.8,0.509,0.39,13.85,169.4,6.88,0,0,0,0,0,0,0,0,0,0
2204,86,1,2011,1,Southlake Moor,Tier3,4,1,0,0,1,0,0,0,0,0,0,4,pasture,2,40,0.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2205,86,1,2011,1,Southlake Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,4,pasture,2,30,0.8,0.596,0.45,14.04,167.6,6.65,0,0,0,0,0,0,0,0,0,0
2206,86,1,2011,1,Southlake Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,4,pasture,2,30,0.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2207,86,2,2011,1,Southlake Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,4,pasture,2.8,30,0.9,0.528,0.4,16.73,143.3,7.11,0,0,0,0,0.1,0,0,0,0,0.2
2208,86,2,2011,1,Southlake Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,4,pasture,2.8,30,0.9,NA,NA,NA,NA,NA,0,0,0,0,0.05,0,0,0,0,0.1
2209,86,2,2011,1,Southlake Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,4,pasture,2.8,30,0.8,0.508,0.38,16.74,143.3,8.25,0,0,0,0,0.05,0,0,0,0,0.05
2210,86,2,2011,1,Southlake Moor,Tier3,4,1,0,0,1,0,0,0,0,0,0,4,pasture,2.8,10,0.8,NA,NA,NA,NA,NA,0,0,0,0,0.05,0,0,0,0,0.025555555
2211,86,2,2011,1,Southlake Moor,Tier3,5,2,0,0,2,0,0,0,0,0,0,4,pasture,2.8,10,0.8,0.51,0.39,16.59,144.6,8.67,0,0,0,0,0.1,0,0,0.1,0,0.05
2212,86,2,2011,1,Southlake Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,4,pasture,2.8,40,0.7,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.05,0.1
2213,86,3,2011,1,Southlake Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,4,pasture,3.5,20,0.9,0.621,0.49,15.59,153.1,7.87,0,0,0,0,0,0,0,0,0,0
2214,86,3,2011,1,Southlake Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,4,pasture,3.5,20,0.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2215,86,3,2011,1,Southlake Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,4,pasture,3.5,30,0.7,0.603,0.46,15.3,155.8,7.75,0,0,0,0,0,0,0,0,0,0
2216,86,3,2011,1,Southlake Moor,Tier3,4,0,0,0,0,0,0,0,0,0,0,4,pasture,3.5,30,0.7,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2217,86,3,2011,1,Southlake Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,4,pasture,3.5,30,0.7,0.593,0.45,15.52,153.9,7.56,0,0,0,0,0,0,0,0,0,0
2218,86,3,2011,1,Southlake Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,4,pasture,3.5,20,0.7,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2219,86,4,2011,1,Southlake Moor,Tier3,1,0,0,0,0,0,0,0,0,0,0,4,pasture,2.1,40,0.5,0.522,0.4,15.95,150.2,7.9,0,0,0,0,0,0,0,0,0,0
2220,86,4,2011,1,Southlake Moor,Tier3,2,0,0,0,0,0,0,0,0,0,0,4,pasture,2.1,30,0.5,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2221,86,4,2011,1,Southlake Moor,Tier3,3,0,0,0,0,0,0,0,0,0,0,4,pasture,2.1,30,0.9,0.528,0.4,14.67,161.4,7.84,0,0,0,0,0,0,0,0,0,0
2222,86,4,2011,1,Southlake Moor,Tier3,4,1,0,0,1,0,0,0,0,0,0,4,pasture,2.1,30,0.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.025555555,0
2223,86,4,2011,1,Southlake Moor,Tier3,5,0,0,0,0,0,0,0,0,0,0,4,pasture,2.1,30,0.9,0.528,0.4,14.15,166.5,6.93,0,0,0,0,0,0,0,0,0.05,0
2224,86,4,2011,1,Southlake Moor,Tier3,6,0,0,0,0,0,0,0,0,0,0,4,pasture,2.1,30,0.9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2225,87,1,2011,1,East Waste,Tier3,1,0,0,0,0,0,0,0,0,0,0,4,rough pasture,2.5,45,1,0.563,0.43,10.94,201.5,6.78,0,0,0,0,0,0,0,0,0,0
2226,87,1,2011,1,East Waste,Tier3,2,0,0,0,0,0,0,0,0,0,0,4,rough pasture,2.5,50,0.4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2227,87,1,2011,1,East Waste,Tier3,3,0,0,0,0,0,0,0,0,0,0,4,rough pasture,2.5,35,0.3,0.557,0.42,11.69,192.7,3.44,0,0,0,0,0,0,0,0,0,0
2228,87,1,2011,1,East Waste,Tier3,4,0,0,0,0,0,0,0,0,0,0,4,rough pasture,2.5,40,0.3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
