interlink_larva_dippin_with_metadata,cross_ref,site,plot,plot_id,year,season,location,dip_point,management,rhyne_dry,totals_n_larvae,totals_not_ided,totals_n_an_maculipennis,totals_n_an_claviger,totals_n_cx_pipiens,totals_n_cs_annulata,totals_n_cs_morsitans,totals_n_oc_annulipes_cantans,totals_n_oc_caspius,landcover,buttercup,grass,clover,carex,juncus,marsh_marigold,meadow_sweet,nettles,thistle,water_mint,dandelion,birch,alder,dog_rose,hawthorn,oak,sallow,willow,ladies_frock,cows_visible,sheep_visible,other_life_stock_visible,rhyne_cleared,dry_ever_in_that_year,dry_ever_all_years,average_width_m,waterboard_water_level_below_land_m,water_temperature_c,turbidity,salinity,dissolved_oxygen,p_h_probe,av_depth_proximal_edge_cm,av_depth_centre_cm,exposure,percentage_water_shaded,central_cover_carex_percent,central_cover_celery_leaved_buttercup_percent,central_cover_duckweed_percent,central_cover_frog_bit_percent,central_cover_grass_percent,central_cover_ivy_leaved_duckweed_percent,central_cover_juncus_percent,central_cover_marsh_bedstraw_percent,central_cover_typha_percent,central_cover_water_parsnip_percent
43804,438,89,4,8904,2010,3,Tadham Moor,4,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.25,0.5,19.32,0.542666667,0.413333333,123.9666667,6.98,15,30,1,2.5555555,0,0,0,0,0,0,0,0,0,0
43805,438,89,4,8904,2010,3,Tadham Moor,5,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.25,0.5,19.32,0.542666667,0.413333333,123.9666667,6.98,20,30,1,2.5555555,0,0,0,0,0,0,0,0,0,0
43806,438,89,4,8904,2010,3,Tadham Moor,6,3,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.25,0.5,19.32,0.542666667,0.413333333,123.9666667,6.98,20,50,1,2.5555555,0,0,0,0,0,0,0,0,0,0
43901,439,90,1,9001,2010,3,Moorlinch,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.4,23.18666667,0.509,0.383333333,98.5,7,30,40,1,10,0,0,0,0,0,0,0,0,0,0
43902,439,90,1,9001,2010,3,Moorlinch,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.4,23.18666667,0.509,0.383333333,98.5,7,15,40,1,10,0,0,0,0,0,0,0,0,0,0
43903,439,90,1,9001,2010,3,Moorlinch,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.4,23.18666667,0.509,0.383333333,98.5,7,15,35,1,10,0,0,0,0,0,0,0,0,0,0
43904,439,90,1,9001,2010,3,Moorlinch,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.4,23.18666667,0.509,0.383333333,98.5,7,25,40,1,10,0,0,0,0,0,0,0,0,0,0
43905,439,90,1,9001,2010,3,Moorlinch,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.4,23.18666667,0.509,0.383333333,98.5,7,15,70,1,10,0,0,0,0,0,0,0,0,0,0
43906,439,90,1,9001,2010,3,Moorlinch,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.4,23.18666667,0.509,0.383333333,98.5,7,30,70,1,10,0,0,0,0,0,0,0,0,0,0
44001,440,90,2,9002,2010,3,Moorlinch,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,20.33666667,0.554666667,0.423333333,117.0333333,7.5,15,20,2,75,0,0,0,0,0,0,0,0,10,5
44002,440,90,2,9002,2010,3,Moorlinch,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,20.33666667,0.554666667,0.423333333,117.0333333,7.5,5,10,2,75,0,0,0,0,0,0,0,0,0,0
44003,440,90,2,9002,2010,3,Moorlinch,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,20.33666667,0.554666667,0.423333333,117.0333333,7.5,15,25,3,50,0,0,0,0,0,0,0,0,0,2.5555555
44004,440,90,2,9002,2010,3,Moorlinch,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,20.33666667,0.554666667,0.423333333,117.0333333,7.5,5,25,3,30,0,0,0,0,0,0,0,0,0,10
44005,440,90,2,9002,2010,3,Moorlinch,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,20.33666667,0.554666667,0.423333333,117.0333333,7.5,15,15,2,75,0,0,0,0,0,0,20,0,5,2.5555555
44006,440,90,2,9002,2010,3,Moorlinch,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0.45,20.33666667,0.554666667,0.423333333,117.0333333,7.5,10,25,2,75,0,0,0,0,0,0,0,0,10,2.5555555
44101,441,90,3,9003,2010,3,Moorlinch,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,NA,22.49,0.511333333,0.383333333,104.0666667,7.25,5,80,3,30,0,0,0,0,0,0,5,0,0,0
44102,441,90,3,9003,2010,3,Moorlinch,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,NA,22.49,0.511333333,0.383333333,104.0666667,7.25,30,100,1,15,0,0,0,0,0,0,0,0,0,0
44103,441,90,3,9003,2010,3,Moorlinch,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,NA,22.49,0.511333333,0.383333333,104.0666667,7.25,30,80,1,20,0,0,0,0,0,0,0,0,0,0
44104,441,90,3,9003,2010,3,Moorlinch,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,NA,22.49,0.511333333,0.383333333,104.0666667,7.25,25,80,1,25,0,0,0,0,0,0,0,0,0,0
44105,441,90,3,9003,2010,3,Moorlinch,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,NA,22.49,0.511333333,0.383333333,104.0666667,7.25,25,80,3,30,0,0,0,0,0,0,10,0,0,0
44106,441,90,3,9003,2010,3,Moorlinch,6,3,0,1,1,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,NA,22.49,0.511333333,0.383333333,104.0666667,7.25,20,80,3,30,0,0,0,0,0,0,0,0,0,0
44201,442,90,4,9004,2010,3,Moorlinch,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.3,20.55333333,0.545333333,0.41,115.6666667,7.5,15,30,3,40,0,0,0,0,0,0,0,0,0,10
44202,442,90,4,9004,2010,3,Moorlinch,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.3,20.55333333,0.545333333,0.41,115.6666667,7.5,20,30,3,25,0,0,0,0,0,0,0,0,0,10
44203,442,90,4,9004,2010,3,Moorlinch,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.3,20.55333333,0.545333333,0.41,115.6666667,7.5,NA,NA,3,70,0,0,0,0,0,0,5,10,0,20
44204,442,90,4,9004,2010,3,Moorlinch,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.3,20.55333333,0.545333333,0.41,115.6666667,7.5,15,30,2,85,0,0,0,0,0,0,10,0,0,30
44205,442,90,4,9004,2010,3,Moorlinch,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.3,20.55333333,0.545333333,0.41,115.6666667,7.5,15,25,2,85,0,0,0,0,0,0,10,0,0,40
44206,442,90,4,9004,2010,3,Moorlinch,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3,0.3,20.55333333,0.545333333,0.41,115.6666667,7.5,5,25,2,90,0,0,0,0,0,0,10,0,0,20
44301,443,91,1,9101,2010,3,King's Sedgemoor,1,3,0,762,0,0,1,388,373,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,16.66666667,0.736333333,0.566666667,143.9666667,7,15,25,2,95,0,0,0,0,0,0,0,0,0,0
44302,443,91,1,9101,2010,3,King's Sedgemoor,2,3,0,401,0,0,2,179,220,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,16.66666667,0.736333333,0.566666667,143.9666667,7,15,25,3,60,0,0,0,0,0,0,0,0,0,0
44303,443,91,1,9101,2010,3,King's Sedgemoor,3,3,0,264,0,0,0,223,41,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,16.66666667,0.736333333,0.566666667,143.9666667,7,7,20,3,45,0,0,0,0,0,0,0,0,0,0
44304,443,91,1,9101,2010,3,King's Sedgemoor,4,3,0,35,0,0,0,30,5,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,16.66666667,0.736333333,0.566666667,143.9666667,7,10,20,3,60,0,0,0,0,0,0,0,0,0,0
44305,443,91,1,9101,2010,3,King's Sedgemoor,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,16.66666667,0.736333333,0.566666667,143.9666667,7,15,25,1,25,0,0,0,0,0,0,0,0,0,0
44306,443,91,1,9101,2010,3,King's Sedgemoor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2,0.35,16.66666667,0.736333333,0.566666667,143.9666667,7,20,30,3,35,0,0,0,0,0,0,0,0,0,0
44401,444,91,2,9102,2010,3,King's Sedgemoor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,0.45,19.98666667,0.598666667,0.456666667,119.4333333,7.5,20,40,3,35,0,0,0,0,0,0,10,0,5,0
44402,444,91,2,9102,2010,3,King's Sedgemoor,2,3,0,1,0,0,0,1,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,0.45,19.98666667,0.598666667,0.456666667,119.4333333,7.5,25,35,3,30,0,0,0,0,0,0,5,0,5,0
44403,444,91,2,9102,2010,3,King's Sedgemoor,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,0.45,19.98666667,0.598666667,0.456666667,119.4333333,7.5,20,35,3,30,0,0,0,0,0,0,0,0,0,0
44404,444,91,2,9102,2010,3,King's Sedgemoor,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,0.45,19.98666667,0.598666667,0.456666667,119.4333333,7.5,15,30,3,40,0,0,0,0,0,0,0,0,5,0
44405,444,91,2,9102,2010,3,King's Sedgemoor,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,0.45,19.98666667,0.598666667,0.456666667,119.4333333,7.5,20,30,1,25,0,0,0,0,0,0,0,0,0,0
44406,444,91,2,9102,2010,3,King's Sedgemoor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8,0.45,19.98666667,0.598666667,0.456666667,119.4333333,7.5,15,30,3,30,0,0,0,0,0,0,0,0,0,0
44501,445,91,3,9103,2010,3,King's Sedgemoor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.3,0.4,20.87,0.624333333,0.563333333,111.3333333,6.5,15,60,1,5,0,0,0,0,0,0,0,0,0,0
44502,445,91,3,9103,2010,3,King's Sedgemoor,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.3,0.4,20.87,0.624333333,0.563333333,111.3333333,6.5,15,60,1,5,0,0,0,0,0,0,0,0,0,0
44503,445,91,3,9103,2010,3,King's Sedgemoor,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.3,0.4,20.87,0.624333333,0.563333333,111.3333333,6.5,15,70,1,5,0,0,0,0,0,0,0,0,0,0
44504,445,91,3,9103,2010,3,King's Sedgemoor,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.3,0.4,20.87,0.624333333,0.563333333,111.3333333,6.5,15,50,1,5,0,0,0,0,0,0,0,0,0,0
44505,445,91,3,9103,2010,3,King's Sedgemoor,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.3,0.4,20.87,0.624333333,0.563333333,111.3333333,6.5,15,50,1,5,0,0,0,0,0,0,0,0,0,0
44506,445,91,3,9103,2010,3,King's Sedgemoor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.3,0.4,20.87,0.624333333,0.563333333,111.3333333,6.5,15,60,1,5,0,0,0,0,0,0,0,0,0,0
44601,446,91,4,9104,2010,3,King's Sedgemoor,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0.45,19.51666667,0.524666667,0.396666667,122.5666667,6,10,40,1,10,0,0,0,0,0,0,0,0,0,0
44602,446,91,4,9104,2010,3,King's Sedgemoor,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0.45,19.51666667,0.524666667,0.396666667,122.5666667,6,60,80,1,10,0,0,0,0,0,0,0,0,0,0
44603,446,91,4,9104,2010,3,King's Sedgemoor,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0.45,19.51666667,0.524666667,0.396666667,122.5666667,6,40,80,1,10,0,0,0,0,0,0,0,0,0,0
44604,446,91,4,9104,2010,3,King's Sedgemoor,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0.45,19.51666667,0.524666667,0.396666667,122.5666667,6,15,70,1,10,0,0,0,0,0,0,0,0,0,0
44605,446,91,4,9104,2010,3,King's Sedgemoor,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0.45,19.51666667,0.524666667,0.396666667,122.5666667,6,15,70,1,10,0,0,0,0,2.5555555,0,0,0,0,0
44606,446,91,4,9104,2010,3,King's Sedgemoor,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0.45,19.51666667,0.524666667,0.396666667,122.5666667,6,10,70,1,10,0,0,0,0,0,0,0,0,0,0
44701,447,92,1,9201,2010,3,Catcott,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,0.25,18.26666667,0.558333333,0.42,131.5,7.38,30,60,1,25,0,0,0,0,0,0,0,0,0,0
44702,447,92,1,9201,2010,3,Catcott,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,0.25,18.26666667,0.558333333,0.42,131.5,7.38,25,60,1,15,0,0,0,0,0,0,0,0,0,0
44703,447,92,1,9201,2010,3,Catcott,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,0.25,18.26666667,0.558333333,0.42,131.5,7.38,50,50,1,15,0,0,0,0,0,0,0,0,0,0
44704,447,92,1,9201,2010,3,Catcott,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,0.25,18.26666667,0.558333333,0.42,131.5,7.38,20,60,1,5,0,0,0,0,0,0,0,0,0,0
44705,447,92,1,9201,2010,3,Catcott,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,0.25,18.26666667,0.558333333,0.42,131.5,7.38,20,60,1,2.5555555,0,0,0,0,0,0,0,0,0,0
44706,447,92,1,9201,2010,3,Catcott,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,0.25,18.26666667,0.558333333,0.42,131.5,7.38,20,50,1,5,0,0,0,0,0,0,0,0,0,0
44801,448,92,2,9202,2010,3,Catcott,1,3,0,1,0,1,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.25,17.52666667,0.569,0.433333333,137.2666667,6.506666667,50,50,1,5,0,0,0,0,0,0,0,0,0,0
44802,448,92,2,9202,2010,3,Catcott,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.25,17.52666667,0.569,0.433333333,137.2666667,6.506666667,20,40,1,5,0,0,0,0,0,0,0,0,0,0
44803,448,92,2,9202,2010,3,Catcott,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.25,17.52666667,0.569,0.433333333,137.2666667,6.506666667,20,80,1,5,0,0,0,0,0,0,0,0,0,0
44804,448,92,2,9202,2010,3,Catcott,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.25,17.52666667,0.569,0.433333333,137.2666667,6.506666667,30,60,1,10,0,0,0,0,0,0,0,0,0,0
44805,448,92,2,9202,2010,3,Catcott,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.25,17.52666667,0.569,0.433333333,137.2666667,6.506666667,20,80,1,10,0,0,0,0,0,0,0,0,0,2.5555555
44806,448,92,2,9202,2010,3,Catcott,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.25,17.52666667,0.569,0.433333333,137.2666667,6.506666667,30,80,1,20,0,0,0,0,0,0,0,0,0,0
44901,449,92,3,9203,2010,3,Catcott,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0.6,17.35666667,0.431,0.323333333,138.6333333,6.593333333,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0
44902,449,92,3,9203,2010,3,Catcott,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0.6,17.35666667,0.431,0.323333333,138.6333333,6.593333333,5,NA,2,90,0,0,0,0,0,0,0,0,0,0
44903,449,92,3,9203,2010,3,Catcott,3,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0.6,17.35666667,0.431,0.323333333,138.6333333,6.593333333,5,NA,2,90,0,0,0,0,0,0,0,0,0,0
44904,449,92,3,9203,2010,3,Catcott,4,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0.6,17.35666667,0.431,0.323333333,138.6333333,6.593333333,5,NA,2,90,0,0,0,0,0,0,0,0,0,0
44905,449,92,3,9203,2010,3,Catcott,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.6,17.35666667,0.431,0.323333333,138.6333333,6.593333333,15,60,1,2.5555555,0,0,0,0,0,0,0,0,0,0
44906,449,92,3,9203,2010,3,Catcott,6,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.6,17.35666667,0.431,0.323333333,138.6333333,6.593333333,15,70,1,2.5555555,0,0,0,0,0,0,0,0,0,0
45001,450,92,4,9204,2010,3,Catcott,1,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.35,17.3,0.562333333,0.43,138.4333333,6.95,10,120,1,25,0,0,0,0,0,0,0,0,0,0
45002,450,92,4,9204,2010,3,Catcott,2,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.35,17.3,0.562333333,0.43,138.4333333,6.95,15,120,1,20,0,0,0,0,0,0,0,0,0,0
45003,450,92,4,9204,2010,3,Catcott,3,3,0,2,0,2,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.35,17.3,0.562333333,0.43,138.4333333,6.95,15,120,1,20,0,0,0,0,0,0,0,0,0,0
45004,450,92,4,9204,2010,3,Catcott,4,3,0,1,0,1,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.35,17.3,0.562333333,0.43,138.4333333,6.95,20,120,1,20,0,0,0,0,0,0,0,0,0,0
45005,450,92,4,9204,2010,3,Catcott,5,3,0,0,0,0,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.35,17.3,0.562333333,0.43,138.4333333,6.95,25,120,1,25,0,0,0,0,0,0,0,0,0,0
45006,450,92,4,9204,2010,3,Catcott,6,3,0,1,0,1,0,0,0,0,0,0,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.35,17.3,0.562333333,0.43,138.4333333,6.95,20,120,3,50,0,0,0,0,0,0,0,0,0,0
45101,451,93,1,9301,2010,3,Mark,1,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.2,0.75,15.75333333,0.429666667,0.323333333,151.9,6.78,20,60,1,5,0,0,0,0,0,0,0,0,0,0
45102,451,93,1,9301,2010,3,Mark,2,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.2,0.75,15.75333333,0.429666667,0.323333333,151.9,6.78,20,55,1,5,0,0,0,0,0,0,0,0,0,0
45103,451,93,1,9301,2010,3,Mark,3,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.2,0.75,15.75333333,0.429666667,0.323333333,151.9,6.78,15,40,1,5,0,0,0,0,0,0,0,0,0,0
45104,451,93,1,9301,2010,3,Mark,4,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.2,0.75,15.75333333,0.429666667,0.323333333,151.9,6.78,15,40,1,5,0,0,0,0,0,0,0,0,0,0
45105,451,93,1,9301,2010,3,Mark,5,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.2,0.75,15.75333333,0.429666667,0.323333333,151.9,6.78,5,50,1,5,0,0,0,0,0,0,0,0,0,0
45106,451,93,1,9301,2010,3,Mark,6,1,0,0,0,0,0,0,0,0,0,0,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.2,0.75,15.75333333,0.429666667,0.323333333,151.9,6.78,20,60,1,5,0,0,0,0,0,0,0,0,0,0
