interlink_larva_dippin_with_metadata,sort,cross_ref.x,site.x,plot.x,plot_id.x,year.x,season.x,location.x,dip_point.x,water_tier_management.x,date,no_of_dips,rhyne_dry.x,totals_n_larvae,totals_not_ided,totals_n_an_maculipennis,totals_n_an_claviger,totals_n_cx_pipiens,totals_n_cs_annulata,totals_n_cs_morsitans,totals_n_oc_annulipes_cantans,totals_n_oc_caspius,a_round_dip_location,a_round_nlarvae,a_round_not_ided,a_round_an_maculipennis,a_round_an_claviger,a_round_cx_pipiens,a_round_cs_annulata,a_round_cs_morsitans,a_round_oc_annulipes_cantans,a_round_oc_caspius,b_round_dip_location,b_round_nlarvae,b_round_not_ided,b_round_an_maculipennis,b_round_an_claviger,b_round_cx_pipiens,b_round_cs_annulata,b_round_cs_morsitans,b_round_oc_annulipes_cantans,b_round_oc_caspius,c_round_dip_location,c_round_nlarvae,c_round_not_ided,c_round_an_maculipennis,c_round_an_claviger,c_round_cx_pipiens,c_round_cs_annulata,c_round_cs_morsitans,c_round_oc_annulipes_cantans,c_round_oc_caspius,data_entered_by_comment,who_assessed_vegetation,new_averaged_gps_readings_st,new_averaged_gps_readings_eastings,new_averaged_gps_readings_northings,eastings_recordings_from_field_data_sheet,northings_recordings_from_field_data_sheet,water_tier_management.y,sample_date,sampling_time,operator,landcover_rough_pasture_rough_pasture_reed_bed_wet_woodland,buttercup,grass,clover,carex,juncus,marsh_marigold,meadow_sweet,nettles,thistle,water_mint,dandelion,birch,alder,dog_rose,hawthorn,oak,sallow,willow,ladies_frock,cows_visible,sheep_visible,other_life_stock_visible,rhyne_cleared,dry_ever_in_that_year,dry_ever_all_years,average_width_m,approx_length_m,approx_size_m2,waterboard_water_level_below_land_m,water_temperature_c,turbidity,salinity,dissolved_oxygen,p_h_probe,av_depth_proximal_edge_cm,av_depth_centre_cm,exposure_1_sun_3_shade_2_partial_shade_4_open_but_emergent_vegetation_within_rhyne_5_open_but_shaded_by_very_high_bank_or_dense_overhanging_bank_vegetation,percentage_water_shaded
51504,1398,515,87,3,8703,2011,1,East Waste,4,3,40676,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47793,41843,nr,nr,3,40676,0.46875,"SS, NG, MP",rough pasture,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1 (the previous year?),0,0,2.5,nr,nr,0.8,NA,NA,NA,NA,NA,20,70,5,15
51505,1399,515,87,3,8703,2011,1,East Waste,5,3,40676,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47794,41837,nr,nr,3,40676,0.46875,"SS, NG, MP",rough pasture,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1 (the previous year?),0,0,2.5,nr,nr,0.8,15.11,0.405,0.3,157.6,7.09,20,70,5,15
51506,1400,515,87,3,8703,2011,1,East Waste,6,3,40676,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47794,41834,nr,nr,3,40676,0.46875,"SS, NG, MP",rough pasture,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1 (the previous year?),0,0,2.5,nr,nr,0.8,NA,NA,NA,NA,NA,60,70,5,15
51601,1401,516,87,4,8704,2011,1,East Waste,1,3,40676,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47838,41621,47838,41621,3,40676,0.482638889,"SS, NG, MP",rough pasture,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3,nr,nr,1,13.31,0.313,0.23,175.3,7.7,20,40,4,50
51602,1402,516,87,4,8704,2011,1,East Waste,2,3,40676,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47838,41621,nr,nr,3,40676,0.482638889,"SS, NG, MP",rough pasture,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3,nr,nr,1,NA,NA,NA,NA,NA,15,60,4,30
51603,1403,516,87,4,8704,2011,1,East Waste,3,3,40676,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47838,41622,nr,nr,3,40676,0.482638889,"SS, NG, MP",rough pasture,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3,nr,nr,1,13.05,0.305,0.23,177.7,5.26,15,50,4,40
51604,1404,516,87,4,8704,2011,1,East Waste,4,3,40676,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47835,41625,nr,nr,3,40676,0.482638889,"SS, NG, MP",rough pasture,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3,nr,nr,1,NA,NA,NA,NA,NA,20,60,4,30
51605,1405,516,87,4,8704,2011,1,East Waste,5,3,40676,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47835,41626,nr,nr,3,40676,0.482638889,"SS, NG, MP",rough pasture,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3,nr,nr,1,12.74,0.304,0.23,181,1.62,20,60,4,40
51606,1406,516,87,4,8704,2011,1,East Waste,6,3,40676,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,47835,41628,nr,nr,3,40676,0.482638889,"SS, NG, MP",rough pasture,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3,nr,nr,1,NA,NA,NA,NA,NA,15,60,4,30
55901,1407,559,88,1,8801,2011,1,Cheddar Moor,1,1,40680,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46019,51987,46019,51987,1,40680,0.461805556,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.8,12.5,0.441,0.33,188,5.94,20,30,2,70
55902,1408,559,88,1,8801,2011,1,Cheddar Moor,2,1,40680,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46021,51985,nr,nr,1,40680,0.461805556,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.8,NA,NA,NA,NA,NA,20,30,4,70
55903,1409,559,88,1,8801,2011,1,Cheddar Moor,3,1,40680,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46024,51991,nr,nr,1,40680,0.461805556,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.8,12.01,0.441,0.33,189,4.95,10,30,2,80
55904,1410,559,88,1,8801,2011,1,Cheddar Moor,4,1,40680,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46026,51990,nr,nr,1,40680,0.461805556,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.8,NA,NA,NA,NA,NA,10,30,2,70
55905,1411,559,88,1,8801,2011,1,Cheddar Moor,5,1,40680,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46028,51986,nr,nr,1,40680,0.461805556,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.8,11.89,0.469,0.35,190.4,4.58,20,30,2,70
55906,1412,559,88,1,8801,2011,1,Cheddar Moor,6,1,40680,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46031,51982,nr,nr,1,40680,0.461805556,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.8,NA,NA,NA,NA,NA,20,30,2,70
51701,1413,517,88,2,8802,2011,1,Cheddar Moor,1,1,40680,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45912,51869,45912,51869,1,40680,0.489583333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.6,13.73,0.397,0.3,170.7,7.13,10,30,2,70
51702,1414,517,88,2,8802,2011,1,Cheddar Moor,2,1,40680,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45912,51868,nr,nr,1,40680,0.489583333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.6,NA,NA,NA,NA,NA,10,30,2,70
51703,1415,517,88,2,8802,2011,1,Cheddar Moor,3,1,40680,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45911,51866,nr,nr,1,40680,0.489583333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.6,12.84,0.498,0.38,180,5.55,10,40,2,60
51704,1416,517,88,2,8802,2011,1,Cheddar Moor,4,1,40680,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45909,51861,nr,nr,1,40680,0.489583333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.6,NA,NA,NA,NA,NA,10,20,2,70
51705,1417,517,88,2,8802,2011,1,Cheddar Moor,5,1,40680,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45907,51857,nr,nr,1,40680,0.489583333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.6,13.87,0.484,0.37,169.3,4.67,10,30,4,50
51706,1418,517,88,2,8802,2011,1,Cheddar Moor,6,1,40680,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45906,51851,nr,nr,1,40680,0.489583333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,1.2,nr,nr,0.6,NA,NA,NA,NA,NA,15,30,4,50
51801,1419,518,88,3,8803,2011,1,Cheddar Moor,1,1,40680,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45951,51785,45954,51783,1,40680,0.506944444,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,6,nr,nr,1,15.11,0.405,0.3,157.5,6.09,50,>100,1,5
51802,1420,518,88,3,8803,2011,1,Cheddar Moor,2,1,40680,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45947,51788,nr,nr,1,40680,0.506944444,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,6,nr,nr,1,NA,NA,NA,NA,NA,50,>100,1,5
51803,1421,518,88,3,8803,2011,1,Cheddar Moor,3,1,40680,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45945,51790,nr,nr,1,40680,0.506944444,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,6,nr,nr,1,15.06,0.405,0.3,157.6,6.33,60,>100,1,5
51804,1422,518,88,3,8803,2011,1,Cheddar Moor,4,1,40680,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45938,51786,nr,nr,1,40680,0.506944444,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,6,nr,nr,1,NA,NA,NA,NA,NA,50,>100,1,5
51805,1423,518,88,3,8803,2011,1,Cheddar Moor,5,1,40680,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45932,51784,nr,nr,1,40680,0.506944444,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,6,nr,nr,1,15.18,0.402,0.3,156.8,6.66,60,>100,1,5
51806,1424,518,88,3,8803,2011,1,Cheddar Moor,6,1,40680,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,45933,51784,nr,nr,1,40680,0.506944444,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,6,nr,nr,1,NA,NA,NA,NA,NA,50,>100,1,5
51901,1425,519,88,4,8804,2011,1,Cheddar Moor,1,1,40680,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46237,51807,46237,51807,3,40680,0.520833333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,2,nr,nr,0.8,14.69,0.223,0.16,161.5,7.94,10,50,3,60
51902,1426,519,88,4,8804,2011,1,Cheddar Moor,2,1,40680,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46234,51809,nr,nr,3,40680,0.520833333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,2,nr,nr,0.8,NA,NA,NA,NA,NA,5,60,4,60
51903,1427,519,88,4,8804,2011,1,Cheddar Moor,3,1,40680,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46228,51813,nr,nr,3,40680,0.520833333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,2,nr,nr,0.8,13.6,0.424,0.32,172,5.49,10,60,5,50
51904,1428,519,88,4,8804,2011,1,Cheddar Moor,4,1,40680,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46226,51815,nr,nr,3,40680,0.520833333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,2,nr,nr,0.8,NA,NA,NA,NA,NA,5,80,5,50
51905,1429,519,88,4,8804,2011,1,Cheddar Moor,5,1,40680,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46225,51817,nr,nr,3,40680,0.520833333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,2,nr,nr,0.8,14.22,0.412,0.31,166,4.91,5,80,5,70
51906,1430,519,88,4,8804,2011,1,Cheddar Moor,6,1,40680,3,0,2,0,0,2,0,0,0,0,0,C,2,0,0,2,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,46223,51818,nr,nr,3,40680,0.520833333,"JD, MN, MP",pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,2,nr,nr,0.8,NA,NA,NA,NA,NA,10,60,5,65
52001,1431,520,89,1,8901,2011,1,Tadham Moor,1,3,40679,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41365,45660,41365,45662,3,40679,0.708333333,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,1,17.12,0.579,0.44,140.3,5.88,10,80,1,5
52002,1432,520,89,1,8901,2011,1,Tadham Moor,2,3,40679,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41366,45653,nr,nr,3,40679,0.708333333,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,1,NA,NA,NA,NA,NA,10,>100,1,5
52003,1433,520,89,1,8901,2011,1,Tadham Moor,3,3,40679,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41368,45658,nr,nr,3,40679,0.708333333,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,1,17.61,0.586,0.45,136.3,6.35,30,100,1,5
52004,1434,520,89,1,8901,2011,1,Tadham Moor,4,3,40679,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41368,45663,nr,nr,3,40679,0.708333333,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,1,NA,NA,NA,NA,NA,10,>100,1,10
52005,1435,520,89,1,8901,2011,1,Tadham Moor,5,3,40679,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41368,45663,nr,nr,3,40679,0.708333333,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,1,17.71,0.588,0.45,135.7,6.93,10,>100,1,10
52006,1436,520,89,1,8901,2011,1,Tadham Moor,6,3,40679,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41369,45664,nr,nr,3,40679,0.708333333,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,nr,nr,1,NA,NA,NA,NA,NA,10,100,1,10
52101,1437,521,89,2,8902,2011,1,Tadham Moor,1,3,40679,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41388,45752,41388,45752,3,40679,0.722222222,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,nr,nr,0.6,17.49,0.539,0.41,137.2,7.52,20,>100,1,5
52102,1438,521,89,2,8902,2011,1,Tadham Moor,2,3,40679,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41390,45757,nr,nr,3,40679,0.722222222,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,nr,nr,0.6,NA,NA,NA,NA,NA,20,>100,1,5
52103,1439,521,89,2,8902,2011,1,Tadham Moor,3,3,40679,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41391,45762,nr,nr,3,40679,0.722222222,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,nr,nr,0.6,17.47,0.537,0.41,137.5,7.18,10,>100,1,5
52104,1440,521,89,2,8902,2011,1,Tadham Moor,4,3,40679,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41392,45767,nr,nr,3,40679,0.722222222,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,nr,nr,0.6,NA,NA,NA,NA,NA,20,>100,1,5
52105,1441,521,89,2,8902,2011,1,Tadham Moor,5,3,40679,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41393,45769,nr,nr,3,40679,0.722222222,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,nr,nr,0.6,17.76,0.536,0.41,135.2,7.13,30,>100,1,5
52106,1442,521,89,2,8902,2011,1,Tadham Moor,6,3,40679,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41393,45772,nr,nr,3,40679,0.722222222,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,nr,nr,0.6,NA,NA,NA,NA,NA,30,>100,1,5
56001,1443,560,89,3,8903,2011,1,Tadham Moor,1,3,40679,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41128,45637,41128,45637,3,40679,0.6875,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,nr,nr,0.4,17.9,0.471,0.36,146.2,7.51,10,80,4,70
56002,1444,560,89,3,8903,2011,1,Tadham Moor,2,3,40679,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41125,45633,nr,nr,3,40679,0.6875,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,nr,nr,0.4,NA,NA,NA,NA,NA,5,80,4,70
56003,1445,560,89,3,8903,2011,1,Tadham Moor,3,3,40679,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41124,45631,nr,nr,3,40679,0.6875,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,nr,nr,0.4,15.24,0.478,0.36,156.2,5.16,10,60,4,70
56004,1446,560,89,3,8903,2011,1,Tadham Moor,4,3,40679,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41124,45629,nr,nr,3,40679,0.6875,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,nr,nr,0.4,NA,NA,NA,NA,NA,5,100,4,70
56005,1447,560,89,3,8903,2011,1,Tadham Moor,5,3,40679,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41123,45629,nr,nr,3,40679,0.6875,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,nr,nr,0.4,13.92,0.488,0.37,169,4.84,5,60,4,75
56006,1448,560,89,3,8903,2011,1,Tadham Moor,6,3,40679,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,SMS,MP,ST,41122,45627,nr,nr,3,40679,0.6875,"JD, MN, MP",rough pasture,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,nr,nr,0.4,NA,NA,NA,NA,NA,20,100,4,75
