Interlink_larva_dippin_with_metadata,Dip-specific_predator_data,Detailled_pics,Detailled_veg_data,Shade_assessed_in_situ?,Data_entered_by/comment,WHO_assessed_vegetation,Cross_Ref,Site,Plot,Plot_ID,Year,Season,Location,Dip_point,NEW_averaged_GPS_readings_ST,NEW_averaged_GPS_readings_Eastings,NEW_averaged_GPS_readings_Northings,Eastings_recordings_from_field_data_sheet,Northings_recordings_from_field_data_sheet,Water_tier_management,Sample_date,Sampling_time,Operator,"Weather (1=sunny, 2=sunny spells, 3=overcast, 4=rain)",Wind_speed,Wind_direction,Air_temperature_[°C],Minimum_air_t_[°C],Maximum_air_t_[°C],"Landcover - rough pasture, rough pasture, reed bed, wet woodland",Buttercup,Grass,Clover,Carex,Juncus,Marsh_marigold,Meadow_sweet,Nettles,Thistle,Water_mint,Dandelion,Birch,Alder,Dog_rose,Hawthorn,Oak,Sallow,Willow,Ladie's_frock,Cows_visible,Sheep_visible,Other_life_stock_visible,Rhyne_cleared,Rhyne_Dry,Dry_ever_(in_that_year),Dry_ever_(all_years),water_body,Average_width_[m],Approx._length_[m]__,Approx._size_[m2],Waterboard_(water_level_below_land)_[m],Distance_dip1_to_rhyne_end_[m],Rhyne_direction_[degrees],Flow_speed_[m/s],Water_temperature_[?C],Turbidity,Salinity,Dissolved_oxygen,pH_probe,pH_-_new_pH_probe,av.depth_proximal_edge_[cm],av.depth_centre_[cm],"av.depth_[cm,_three_measurements,_not_carried_out_beyond_2009]","Exposure_-_1=_sun,_3_=_shade,_2_=_partial_shade,_4_=_open_but_emergent_vegetation_within_rhyne,_5_=_open_but_shaded_by_very_high_bank_or_dense_overhanging_bank_vegetation",Percentage_water_shaded,Fish,Water_boatman,WBL_Water_beetle_larva,Water_beetle,Damselfly_larva,Dragonfly_larva,Phantom_midge,Backswimmer,Saucer_bug,Water_scorpion,Water_spider,Newt,Tadpole,Frog,Flatworm,Gammarus
56604,,,,,SMS,MP,566,92,1,9201,2011,1,Catcott,4,ST,40188,42002,nr,nr,3,40679,0.621527778,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.45,nr,nr,0,NA,NA,NA,NA,NA,NA,20,>100,nr,4,15,0,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0
56605,,,,,SMS,MP,566,92,1,9201,2011,1,Catcott,5,ST,40184,42004,nr,nr,3,40679,0.621527778,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.45,nr,nr,0,15.99,0.499,0.38,149.3,7,8.32,15,>100,nr,4,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56606,,,,,SMS,MP,566,92,1,9201,2011,1,Catcott,6,ST,40184,42003,nr,nr,3,40679,0.621527778,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.45,nr,nr,0,NA,NA,NA,NA,NA,NA,30,>100,nr,4,35,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52901,,,,,SMS,MP,529,92,2,9202,2011,1,Catcott,1,ST,40282,41981,40282,41981,3,40679,0.642361111,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.5,nr,nr,0,16.75,0.343,0.26,143.1,7.66,9.35,10,>100,nr,4,10,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2
52902,,,,,SMS,MP,529,92,2,9202,2011,1,Catcott,2,ST,40282,41980,nr,nr,3,40679,0.642361111,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,10,100,nr,4,20,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
52903,,,,,SMS,MP,529,92,2,9202,2011,1,Catcott,3,ST,40285,41980,nr,nr,3,40679,0.642361111,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.5,nr,nr,0,16.32,0.365,0.27,146.8,7.78,9.39,30,100,nr,4,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52904,,,,,SMS,MP,529,92,2,9202,2011,1,Catcott,4,ST,40288,41981,nr,nr,3,40679,0.642361111,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,20,>100,nr,4,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52905,,,,,SMS,MP,529,92,2,9202,2011,1,Catcott,5,ST,40289,41980,nr,nr,3,40679,0.642361111,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.5,nr,nr,0,15.88,0.405,0.3,150.6,7.49,9.32,10,>100,nr,4,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52906,,,,,SMS,MP,529,92,2,9202,2011,1,Catcott,6,ST,40295,41979,nr,nr,3,40679,0.642361111,"SS, JD, MN, MP",2,2 to 3,W,17,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.9,nr,nr,0.5,nr,nr,0,NA,NA,NA,NA,NA,NA,20,>100,nr,4,25,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53001,,,,,SMS,MP,530,92,3,9203,2011,1,Catcott,1,ST,40129,41853,40129,41853,3,40679,0.472222222,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,yellow flag,0,0,0,0,0,0,1,0,0,0,0,1,1,rhyne,5,nr,nr,0.15,nr,nr,0,15.01,0.381,0.29,158.2,6.93,7.93,10,30,nr,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53002,,,,,SMS,MP,530,92,3,9203,2011,1,Catcott,2,ST,40128,41853,nr,nr,3,40679,0.472222222,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,yellow flag,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,5,nr,nr,0.15,nr,nr,0,NA,NA,NA,NA,NA,NA,10,30,nr,4,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53003,,,,,SMS,MP,530,92,3,9203,2011,1,Catcott,3,ST,40134,41851,nr,nr,3,40679,0.472222222,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,yellow flag,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,5,nr,nr,0.15,nr,nr,0,14.97,0.296,0.22,158.7,6.23,7.77,10,30,nr,4,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53004,,,,,SMS,MP,530,92,3,9203,2011,1,Catcott,4,ST,40137,41851,nr,nr,3,40679,0.472222222,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,yellow flag,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,5,nr,nr,0.15,nr,nr,0,NA,NA,NA,NA,NA,NA,10,30,nr,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53005,,,,,SMS,MP,530,92,3,9203,2011,1,Catcott,5,ST,40141,41850,nr,nr,3,40679,0.472222222,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,yellow flag,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,5,nr,nr,0.15,nr,nr,0,14.88,0.375,0.28,159.5,6.36,7.72,20,45,nr,4,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53006,,,,,SMS,MP,530,92,3,9203,2011,1,Catcott,6,ST,40145,41850,nr,nr,3,40679,0.472222222,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,0,0,0,0,0,0,0,0,yellow flag,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,5,nr,nr,0.15,nr,nr,0,NA,NA,NA,NA,NA,NA,10,30,nr,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53101,,,,,SMS,MP,531,92,4,9204,2011,1,Catcott,1,ST,40174,41656,40174,41656,3,40679,0.489583333,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.35,nr,nr,0,14.44,0.397,0.3,163.7,6.14,7.82,10,40,nr,1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53102,,,,,SMS,MP (Steffi tweaked cover values as they exceeded 100%),531,92,4,9204,2011,1,Catcott,2,ST,40177,41649,nr,nr,3,40679,0.489583333,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.35,nr,nr,0,NA,NA,NA,NA,NA,NA,5,>100,nr,4,35,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
53103,,,,,SMS,MP,531,92,4,9204,2011,1,Catcott,3,ST,40180,41647,nr,nr,3,40679,0.489583333,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.35,nr,nr,0,14.11,0.52,0.39,166.8,5.99,7.58,5,>100,nr,4,15,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0
53104,,,,,SMS,MP,531,92,4,9204,2011,1,Catcott,4,ST,40181,41647,nr,nr,3,40679,0.489583333,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.35,nr,nr,0,NA,NA,NA,NA,NA,NA,5,>100,nr,4,10,2,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0
53105,,,,,SMS,MP,531,92,4,9204,2011,1,Catcott,5,ST,40185,41647,nr,nr,3,40679,0.489583333,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.35,nr,nr,0,14.1,0.521,0.4,166.8,5.92,7.58,10,>100,nr,4,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53106,,,,,SMS,MP,531,92,4,9204,2011,1,Catcott,6,ST,40189,41646,nr,nr,3,40679,0.489583333,"SS, JD, MN, MP",2,2 to 3,W,15,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.35,nr,nr,0,NA,NA,NA,NA,NA,NA,30,>100,nr,4,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53201,,,,,SMS,MP,532,93,1,9301,2011,1,Mark,1,ST,37498,47113,37498,47113,1,40680,0.631944444,"JD, MN, MP",4,1 to 2,W,15.5,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.6,nr,nr,1.5,nr,nr,0,15.06,0.53,0.4,158.3,5.08,8.68,10,50,nr,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53202,,,,,SMS,MP (Steffi tweaked cover values as they exceeded 100%),532,93,1,9301,2011,1,Mark,2,ST,37498,47112,nr,nr,1,40680,0.631944444,"JD, MN, MP",4,1 to 2,W,15.5,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.6,nr,nr,1.5,nr,nr,0,NA,NA,NA,NA,NA,NA,20,50,nr,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53203,,,,,SMS,MP,532,93,1,9301,2011,1,Mark,3,ST,37498,47110,nr,nr,1,40680,0.631944444,"JD, MN, MP",4,1 to 2,W,15.5,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.6,nr,nr,1.5,nr,nr,0,13.65,0.533,0.4,171.7,5.04,7.8,20,40,nr,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53204,,,,,SMS,MP,532,93,1,9301,2011,1,Mark,4,ST,37499,47106,nr,nr,1,40680,0.631944444,"JD, MN, MP",4,1 to 2,W,15.5,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.6,nr,nr,1.5,nr,nr,0,NA,NA,NA,NA,NA,NA,20,50,nr,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53205,,,,,SMS,MP,532,93,1,9301,2011,1,Mark,5,ST,37499,47103,nr,nr,1,40680,0.631944444,"JD, MN, MP",4,1 to 2,W,15.5,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.6,nr,nr,1.5,nr,nr,0,13.33,0.516,0.29,176.7,4.14,7.7,20,50,nr,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53206,,,,,SMS,MP,532,93,1,9301,2011,1,Mark,6,ST,37499,47101,nr,nr,1,40680,0.631944444,"JD, MN, MP",4,1 to 2,W,15.5,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.6,nr,nr,1.5,nr,nr,0,NA,NA,NA,NA,NA,NA,10,50,nr,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53301,,,,,SMS,MP,533,93,2,9302,2011,1,Mark,1,ST,37447,47161,37447,47161,1,40680,0.583333333,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,1,nr,nr,0,14.62,0.727,0.56,162.1,8.21,8.48,20,40,nr,3,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
53302,,,,,SMS,MP,533,93,2,9302,2011,1,Mark,2,ST,37448,47158,nr,nr,1,40680,0.583333333,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,1,nr,nr,0,NA,NA,NA,NA,NA,NA,10,40,nr,2,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53303,,,,,SMS,MP,533,93,2,9302,2011,1,Mark,3,ST,37452,47158,nr,nr,1,40680,0.583333333,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,1,nr,nr,0,13.97,0.763,0.59,168.3,6.08,8.55,20,50,nr,2,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53304,,,,,SMS,MP,533,93,2,9302,2011,1,Mark,4,ST,37454,47159,nr,nr,1,40680,0.583333333,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,1,nr,nr,0,NA,NA,NA,NA,NA,NA,10,40,nr,2,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53305,,,,,SMS,MP,533,93,2,9302,2011,1,Mark,5,ST,37457,47158,nr,nr,1,40680,0.583333333,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,1,nr,nr,0,13.93,0.767,0.59,168.6,5.35,8.61,10,40,nr,2,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53306,,,,,SMS,MP,533,93,2,9302,2011,1,Mark,6,ST,37458,47159,nr,nr,1,40680,0.583333333,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,rhyne,1.5,nr,nr,1,nr,nr,0,NA,NA,NA,NA,NA,NA,20,40,nr,2,70,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
56701,,,,,SMS,MP,567,93,3,9303,2011,1,Mark,1,ST,37185,46981,37185,46981,1,40680,0.652777778,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,1.5,nr,nr,0,16.18,0.452,0.34,148,7.08,8.8,30,>100,nr,1,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
56702,,,,,SMS,MP,567,93,3,9303,2011,1,Mark,2,ST,37185,46983,nr,nr,1,40680,0.652777778,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,1.5,nr,nr,0,NA,NA,NA,NA,NA,NA,20,>100,nr,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56703,,,,,SMS,MP,567,93,3,9303,2011,1,Mark,3,ST,37185,46985,nr,nr,1,40680,0.652777778,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,1.5,nr,nr,0,16.31,0.441,0.33,146.9,7.44,9.08,30,>100,nr,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56704,,,,,SMS,MP,567,93,3,9303,2011,1,Mark,4,ST,37183,46990,nr,nr,1,40680,0.652777778,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,1.5,nr,nr,0,NA,NA,NA,NA,NA,NA,30,>100,nr,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56705,,,,,SMS,MP,567,93,3,9303,2011,1,Mark,5,ST,37183,46992,nr,nr,1,40680,0.652777778,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,1.5,nr,nr,0,16.52,0.439,0.43,145.2,7.53,8.93,20,>100,nr,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56706,,,,,SMS,MP,567,93,3,9303,2011,1,Mark,6,ST,37183,46994,nr,nr,1,40680,0.652777778,"JD, MN, MP",4,1 to 2,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.1,nr,nr,1.5,nr,nr,0,NA,NA,NA,NA,NA,NA,20,>100,nr,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56801,,,,,SMS,MP,568,95,1,9501,2011,1,Queen's Sedgemoor,1,ST,52077,41506,52077,41506,1,40676,0.722222222,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.65,nr,nr,0,14.04,0.868,0.67,159.2,6.4,8.25,30,70,nr,1,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56802,,,,,SMS,MP,568,95,1,9501,2011,1,Queen's Sedgemoor,2,ST,52079,41506,nr,nr,1,40676,0.722222222,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.65,nr,nr,0,NA,NA,NA,NA,NA,NA,20,60,nr,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56803,,,,,SMS,MP,568,95,1,9501,2011,1,Queen's Sedgemoor,3,ST,52080,41502,nr,nr,1,40676,0.722222222,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.65,nr,nr,0,14.33,0.876,0.67,164.9,6.39,8.18,15,60,nr,1,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56804,,,,,SMS,MP,568,95,1,9501,2011,1,Queen's Sedgemoor,4,ST,52081,41501,nr,nr,1,40676,0.722222222,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.65,nr,nr,0,NA,NA,NA,NA,NA,NA,20,45,nr,1,20,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56805,,,,,SMS,MP,568,95,1,9501,2011,1,Queen's Sedgemoor,5,ST,52083,41494,nr,nr,1,40676,0.722222222,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.8,nr,nr,0.65,nr,nr,0,14.08,0.864,0.67,167.7,nr,7.91,15,15,nr,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56806,,,,,SMS,MP,568,95,1,9501,2011,1,Queen's Sedgemoor,6,ST,52083,41489,nr,nr,1,40676,0.722222222,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2.8,nr,nr,0.65,nr,nr,0,NA,NA,NA,NA,NA,NA,15,45,nr,2,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53401,,,,,SMS,MP,534,95,2,9502,2011,1,Queen's Sedgemoor,1,ST,52173,41370,52173,41370,1,40676,0.743055556,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.7,nr,nr,0,13.37,0.875,0.68,174.4,6.17,7.9,10,80,nr,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53402,,,,,SMS,MP,534,95,2,9502,2011,1,Queen's Sedgemoor,2,ST,52167,41369,nr,nr,1,40676,0.743055556,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.7,nr,nr,0,NA,NA,NA,NA,NA,NA,10,>80,nr,1,10,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
53403,,,,,SMS,MP,534,95,2,9502,2011,1,Queen's Sedgemoor,3,ST,52167,41369,nr,nr,1,40676,0.743055556,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.7,nr,nr,0,14.71,0.876,0.68,161.2,5.6,7.93,25,80,nr,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53404,,,,,SMS,MP,534,95,2,9502,2011,1,Queen's Sedgemoor,4,ST,52162,41367,nr,nr,1,40676,0.743055556,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.7,nr,nr,0,NA,NA,NA,NA,NA,NA,30,>80,nr,1,15,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
53405,,,,,SMS,MP,534,95,2,9502,2011,1,Queen's Sedgemoor,5,ST,52160,41365,nr,nr,1,40676,0.743055556,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.7,nr,nr,0,14.22,0.88,0.68,165.7,6.01,8.02,20,80,nr,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53406,,,,,SMS,MP,534,95,2,9502,2011,1,Queen's Sedgemoor,6,ST,52155,41364,nr,nr,1,40676,0.743055556,"SS, NG, MP",3,2 to 3,W,15,nr,nr,pasture,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.5,nr,nr,0.7,nr,nr,0,NA,NA,NA,NA,NA,NA,15,>80,nr,3,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
53501,,,,,SMS,MP,535,95,3,9503,2011,1,Queen's Sedgemoor,1,ST,52338,41341,52338,41341,1,40676,0.753472222,"SS, NG, MP",3,2,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2.8,nr,nr,0.6,nr,nr,0,14.73,0.857,0.66,161,6.66,8.49,20,65,nr,1,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
53502,,,,,SMS,MP,535,95,3,9503,2011,1,Queen's Sedgemoor,2,ST,52341,41338,nr,nr,1,40676,0.753472222,"SS, NG, MP",3,2,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2.8,nr,nr,0.6,nr,nr,0,NA,NA,NA,NA,NA,NA,20,50,nr,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53503,,,,,SMS,MP,535,95,3,9503,2011,1,Queen's Sedgemoor,3,ST,52341,41335,nr,nr,1,40676,0.753472222,"SS, NG, MP",3,2,W,15,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,rhyne,2.8,nr,nr,0.6,nr,nr,0,15.31,0.851,0.66,155.7,6.65,8.47,25,30,nr,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
