Interlink_larva_dippin_with_metadata,SORT,Dip-specific_predator_data,Detailled_pics,Detailled_veg_data,Shade_assessed_in_situ?,Data_entered_by/comment,WHO_assessed_vegetation,CrossRef,Site,plot,Plot_ID,Year,Season,Location,Dip_point,Eastings,Northings,Water_tier_management,Date,No_of_dips,Rhyne_dry,Totals_N_larvae,Totals_NOT_Ided,Totals_N_An_maculipennis,Totals_N_An_claviger,Totals_N_Cx_pipiens,Totals_N_Cs_annulata,Totals_N_Cs_morsitans,Totals_N_Oc_annulipes_cantans,Totals_N_Oc_caspius,A_round_dip_location,A_round_Nlarvae,A_round_NOT_Ided,A_round_An_maculipennis,A_round_An_claviger,A_round_Cx_pipiens,A_round_Cs_annulata,A_round_Cs_morsitans,A_round_Oc_annulipes_cantans,A_round_Oc_caspius,B_round_dip_location,B_round_Nlarvae,B_round_NOT_Ided,B_round_An_maculipennis,B_round_An_claviger,B_round_Cx_pipiens,B_round_Cs_annulata,B_round_Cs_morsitans,B_round_Oc_annulipes_cantans,B_round_Oc_caspius,C_round_dip_location,C_round_Nlarvae,C_round_NOT_Ided,C_round_An_maculipennis,C_round_An_claviger,C_round_Cx_pipiens,C_round_Cs_annulata,C_round_Cs_morsitans,C_round_Oc_annulipes_cantans,C_round_Oc_caspius
45106,1099,,,,,,,451,93,1,9301,2010,3,Mark,6,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45201,1100,,,,,,,452,93,2,9302,2010,3,Mark,1,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45202,1101,,,,,,,452,93,2,9302,2010,3,Mark,2,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45203,1102,,,,,,,452,93,2,9302,2010,3,Mark,3,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
45204,1103,,,,,,,452,93,2,9302,2010,3,Mark,4,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45205,1104,,,,,,,452,93,2,9302,2010,3,Mark,5,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
45206,1105,,,,,,,452,93,2,9302,2010,3,Mark,6,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45301,1106,,,,,,,453,93,3,9303,2010,3,Mark,1,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45302,1107,,,,,,,453,93,3,9303,2010,3,Mark,2,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45303,1108,,,,,,,453,93,3,9303,2010,3,Mark,3,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45304,1109,,,,,,,453,93,3,9303,2010,3,Mark,4,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45305,1110,,,,,,,453,93,3,9303,2010,3,Mark,5,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45306,1111,,,,,,,453,93,3,9303,2010,3,Mark,6,,,1,40408,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45401,1112,,,,,,,454,95,1,9501,2010,3,Queen's Sedgemoor,1,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45402,1113,,,,,,,454,95,1,9501,2010,3,Queen's Sedgemoor,2,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45403,1114,,,,,,,454,95,1,9501,2010,3,Queen's Sedgemoor,3,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45404,1115,,,,,,,454,95,1,9501,2010,3,Queen's Sedgemoor,4,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45405,1116,,,,,,,454,95,1,9501,2010,3,Queen's Sedgemoor,5,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45406,1117,,,,,,,454,95,1,9501,2010,3,Queen's Sedgemoor,6,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45501,1118,,,,,,,455,95,2,9502,2010,3,Queen's Sedgemoor,1,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45502,1119,,,,,,,455,95,2,9502,2010,3,Queen's Sedgemoor,2,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45503,1120,,,,,,,455,95,2,9502,2010,3,Queen's Sedgemoor,3,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45504,1121,,,,,,,455,95,2,9502,2010,3,Queen's Sedgemoor,4,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45505,1122,,,,,,,455,95,2,9502,2010,3,Queen's Sedgemoor,5,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45506,1123,,,,,,,455,95,2,9502,2010,3,Queen's Sedgemoor,6,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45601,1124,,,,,,,456,95,3,9503,2010,3,Queen's Sedgemoor,1,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45602,1125,,,,,,,456,95,3,9503,2010,3,Queen's Sedgemoor,2,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45603,1126,,,,,,,456,95,3,9503,2010,3,Queen's Sedgemoor,3,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45604,1127,,,,,,,456,95,3,9503,2010,3,Queen's Sedgemoor,4,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45605,1128,,,,,,,456,95,3,9503,2010,3,Queen's Sedgemoor,5,,,1,40410,3,0,1,0,0,0,1,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,1,0,0,0,1,0,0,0,0
45606,1129,,,,,,,456,95,3,9503,2010,3,Queen's Sedgemoor,6,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45701,1130,,,,,,,457,95,4,9504,2010,3,Queen's Sedgemoor,1,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45702,1131,,,,,,,457,95,4,9504,2010,3,Queen's Sedgemoor,2,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45703,1132,,,,,,,457,95,4,9504,2010,3,Queen's Sedgemoor,3,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45704,1133,,,,,,,457,95,4,9504,2010,3,Queen's Sedgemoor,4,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
45705,1134,,,,,,,457,95,4,9504,2010,3,Queen's Sedgemoor,5,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45706,1135,,,,,,,457,95,4,9504,2010,3,Queen's Sedgemoor,6,,,1,40410,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45801,1136,,,,,,,458,96,1,9601,2010,3,Long Sutton,1,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45802,1137,,,,,,,458,96,1,9601,2010,3,Long Sutton,2,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
45803,1138,,,,,,,458,96,1,9601,2010,3,Long Sutton,3,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45804,1139,,,,,,,458,96,1,9601,2010,3,Long Sutton,4,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45805,1140,,,,,,,458,96,1,9601,2010,3,Long Sutton,5,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
45806,1141,,,,,,,458,96,1,9601,2010,3,Long Sutton,6,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
45901,1142,,,,,,,459,96,2,9602,2010,3,Long Sutton,1,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
45902,1143,,,,,,,459,96,2,9602,2010,3,Long Sutton,2,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45903,1144,,,,,,,459,96,2,9602,2010,3,Long Sutton,3,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
45904,1145,,,,,,,459,96,2,9602,2010,3,Long Sutton,4,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
45905,1146,,,,,,,459,96,2,9602,2010,3,Long Sutton,5,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
45906,1147,,,,,,,459,96,2,9602,2010,3,Long Sutton,6,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46001,1148,,,,,,,460,96,3,9603,2010,3,Long Sutton,1,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46002,1149,,,,,,,460,96,3,9603,2010,3,Long Sutton,2,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46003,1150,,,,,,,460,96,3,9603,2010,3,Long Sutton,3,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46004,1151,,,,,,,460,96,3,9603,2010,3,Long Sutton,4,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46005,1152,,,,,,,460,96,3,9603,2010,3,Long Sutton,5,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46006,1153,,,,,,,460,96,3,9603,2010,3,Long Sutton,6,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46101,1154,,,,,,,461,96,4,9604,2010,3,Long Sutton,1,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46102,1155,,,,,,,461,96,4,9604,2010,3,Long Sutton,2,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46103,1156,,,,,,,461,96,4,9604,2010,3,Long Sutton,3,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46104,1157,,,,,,,461,96,4,9604,2010,3,Long Sutton,4,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46105,1158,,,,,,,461,96,4,9604,2010,3,Long Sutton,5,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46106,1159,,,,,,,461,96,4,9604,2010,3,Long Sutton,6,,,1,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46201,1160,,,,,,,462,97,1,9701,2010,3,West Sedgemoor,1,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46202,1161,,,,,,,462,97,1,9701,2010,3,West Sedgemoor,2,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46203,1162,,,,,,,462,97,1,9701,2010,3,West Sedgemoor,3,,,3,40411,3,0,3,0,3,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,3,0,3,0,0,0,0,0,0
46204,1163,,,,,,,462,97,1,9701,2010,3,West Sedgemoor,4,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46205,1164,,,,,,,462,97,1,9701,2010,3,West Sedgemoor,5,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46206,1165,,,,,,,462,97,1,9701,2010,3,West Sedgemoor,6,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46301,1166,,,,,,,463,97,2,9702,2010,3,West Sedgemoor,1,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46302,1167,,,,,,,463,97,2,9702,2010,3,West Sedgemoor,2,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46303,1168,,,,,,,463,97,2,9702,2010,3,West Sedgemoor,3,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46304,1169,,,,,,,463,97,2,9702,2010,3,West Sedgemoor,4,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46305,1170,,,,,,,463,97,2,9702,2010,3,West Sedgemoor,5,,,3,40411,3,0,1,0,1,0,0,0,0,0,0,P,1,0,1,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46306,1171,,,,,,,463,97,2,9702,2010,3,West Sedgemoor,6,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46401,1172,,,,,,,464,97,3,9703,2010,3,West Sedgemoor,1,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46402,1173,,,,,,,464,97,3,9703,2010,3,West Sedgemoor,2,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46403,1174,,,,,,,464,97,3,9703,2010,3,West Sedgemoor,3,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46404,1175,,,,,,,464,97,3,9703,2010,3,West Sedgemoor,4,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46405,1176,,,,,,,464,97,3,9703,2010,3,West Sedgemoor,5,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46406,1177,,,,,,,464,97,3,9703,2010,3,West Sedgemoor,6,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46501,1178,,,,,,,465,97,4,9704,2010,3,West Sedgemoor,1,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46502,1179,,,,,,,465,97,4,9704,2010,3,West Sedgemoor,2,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46503,1180,,,,,,,465,97,4,9704,2010,3,West Sedgemoor,3,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46504,1181,,,,,,,465,97,4,9704,2010,3,West Sedgemoor,4,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46505,1182,,,,,,,465,97,4,9704,2010,3,West Sedgemoor,5,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46506,1183,,,,,,,465,97,4,9704,2010,3,West Sedgemoor,6,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46601,1184,,,,,,,466,98,2,9802,2010,3,West Sedgemoor,1,,,3,40411,3,0,1,0,1,0,0,0,0,0,0,C,1,0,1,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46602,1185,,,,,,,466,98,2,9802,2010,3,West Sedgemoor,2,,,3,40411,3,0,1,0,1,0,0,0,0,0,0,C,1,0,1,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46603,1186,,,,,,,466,98,2,9802,2010,3,West Sedgemoor,3,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46604,1187,,,,,,,466,98,2,9802,2010,3,West Sedgemoor,4,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
46605,1188,,,,,,,466,98,2,9802,2010,3,West Sedgemoor,5,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
46606,1189,,,,,,,466,98,2,9802,2010,3,West Sedgemoor,6,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46701,1190,,,,,,,467,98,3,9803,2010,3,West Sedgemoor,1,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46702,1191,,,,,,,467,98,3,9803,2010,3,West Sedgemoor,2,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46703,1192,,,,,,,467,98,3,9803,2010,3,West Sedgemoor,3,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46704,1193,,,,,,,467,98,3,9803,2010,3,West Sedgemoor,4,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
46705,1194,,,,,,,467,98,3,9803,2010,3,West Sedgemoor,5,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46706,1195,,,,,,,467,98,3,9803,2010,3,West Sedgemoor,6,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
46801,1196,,,,,,,468,98,4,9804,2010,3,West Sedgemoor,1,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
46802,1197,,,,,,,468,98,4,9804,2010,3,West Sedgemoor,2,,,3,40411,3,0,1,0,1,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,1,0,1,0,0,0,0,0,0
46803,1198,,,,,,,468,98,4,9804,2010,3,West Sedgemoor,3,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46804,1199,,,,,,,468,98,4,9804,2010,3,West Sedgemoor,4,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
46805,1200,,,,,,,468,98,4,9804,2010,3,West Sedgemoor,5,,,3,40411,3,0,1,0,1,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,P,1,0,1,0,0,0,0,0,0
46806,1201,,,,,,,468,98,4,9804,2010,3,West Sedgemoor,6,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
46901,1202,,,,,,,469,98,5,9805,2010,3,West Sedgemoor,1,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0
46902,1203,,,,,,,469,98,5,9805,2010,3,West Sedgemoor,2,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0
46903,1204,,,,,,,469,98,5,9805,2010,3,West Sedgemoor,3,,,3,40411,3,0,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0,0,0,P,0,0,0,0,0,0,0,0,0
