Interlink_larva_dippin_with_metadata,1,Dip-specific_predator_data,Detailled_pics,Detailled_veg_data,Shade_assessed_in_situ?,Data_entered_by/comment,WHO_assessed_vegetation,Cross_Ref,Site,Plot,Plot_ID,Year,Season,Location,Dip_point,NEW_averaged_GPS_readings_ST,NEW_averaged_GPS_readings_Eastings,NEW_averaged_GPS_readings_Northings,Eastings_recordings_from_field_data_sheet,Northings_recordings_from_field_data_sheet,Water_tier_management,Sample_date,Sampling_time,Operator,"Weather (1=sunny, 2=sunny spells, 3=overcast, 4=rain)",Wind_speed,Wind_direction,Air_temperature_[°C],Minimum_air_t_[°C],Maximum_air_t_[°C],"Landcover - rough pasture, rough pasture, reed bed, wet woodland",Buttercup,Grass,Clover,Carex,Juncus,Marsh_marigold,Meadow_sweet,Nettles,Thistle,Water_mint,Dandelion,Birch,Alder,Dog_rose,Hawthorn,Oak,Sallow,Willow,Ladie's_frock,Cows_visible,Sheep_visible,Other_life_stock_visible,Rhyne_cleared,Rhyne_Dry,Dry_ever_(in_that_year),Dry_ever_(all_years),water_body,Average_width_[m],Approx._length_[m]__,Approx._size_[m2],Waterboard_(water_level_below_land)_[m],Distance_dip1_to_rhyne_end_[m],Rhyne_direction_[degrees],Flow_speed_[m/s],Water_temperature_[?C],Turbidity,Salinity,Dissolved_oxygen,pH_probe,pH_-_new_pH_probe,av.depth_proximal_edge_[cm],av.depth_centre_[cm],"av.depth_[cm,_three_measurements,_not_carried_out_beyond_2009]","Exposure_-_1=_sun,_3_=_shade,_2_=_partial_shade,_4_=_open_but_emergent_vegetation_within_rhyne,_5_=_open_but_shaded_by_very_high_bank_or_dense_overhanging_bank_vegetation",Percentage_water_shaded,Fish,Water_boatman,WBL_Water_beetle_larva,Water_beetle,Damselfly_larva,Dragonfly_larva,Phantom_midge,Backswimmer,Saucer_bug,Water_scorpion,Water_spider,Newt,Tadpole,Frog,Flatworm,Gammarus
41502,2079,,,,,SMS,MP,415,83,4,8304,2010,3,Common_Moor,2,ST,49693,40775,49693,40775,1,40410,0.680555556,"SS, MP, NG, RM",3,1 to 2,SW,19,nr,nr,rough pasture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,rhyne,2.7,nr,nr,NA,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41503,2080,,,,,SMS,MP,415,83,4,8304,2010,3,Common_Moor,3,ST,49693,40771,49693,40771,1,40410,0.680555556,"SS, MP, NG, RM",3,1 to 2,SW,19,nr,nr,rough pasture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,rhyne,2.7,nr,nr,NA,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41504,2081,,,,,SMS,MP,415,83,4,8304,2010,3,Common_Moor,4,ST,49690,40763,49690,40763,1,40410,0.680555556,"SS, MP, NG, RM",3,1 to 2,SW,19,nr,nr,rough pasture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,rhyne,2.7,nr,nr,NA,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41505,2082,,,,,SMS,MP,415,83,4,8304,2010,3,Common_Moor,5,ST,49691,40761,49691,40760,1,40410,0.680555556,"SS, MP, NG, RM",3,1 to 2,SW,19,nr,nr,rough pasture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,rhyne,2.7,nr,nr,NA,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41506,2083,,,,,SMS,MP,415,83,4,8304,2010,3,Common_Moor,6,ST,49690,40760,49690,40760,1,40410,0.680555556,"SS, MP, NG, RM",3,1 to 2,SW,19,nr,nr,rough pasture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,rhyne,2.7,nr,nr,NA,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41501,2084,,,,,SMS,MP,415,84,1,8401,2010,3,Walton_Moor,1,ST,45827,34365,45827,34363,3,40412,0.659722222,"SS, BP, MP, NG",2,1 to 2,S,26,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.85,nr,nr,0,27.03333333,0.898333333,0.686666667,82.06666667,6.793333333,NA,5,0,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41502,2085,,,,,SMS,MP,415,84,1,8401,2010,3,Walton_Moor,2,ST,45826,34362,45826,34362,3,40412,0.659722222,"SS, BP, MP, NG",2,1 to 2,S,26,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.85,nr,nr,0,27.03333333,0.898333333,0.686666667,82.06666667,6.793333333,NA,5,0,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41503,2086,,,,,SMS,MP,415,84,1,8401,2010,3,Walton_Moor,3,ST,45824,34364,45824,34363,3,40412,0.659722222,"SS, BP, MP, NG",2,1 to 2,S,26,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.85,nr,nr,0,27.03333333,0.898333333,0.686666667,82.06666667,6.793333333,NA,5,0,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41504,2087,,,,,SMS,MP,415,84,1,8401,2010,3,Walton_Moor,4,ST,45824,34357,45824,34357,3,40412,0.659722222,"SS, BP, MP, NG",2,1 to 2,S,26,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.85,nr,nr,0,27.03333333,0.898333333,0.686666667,82.06666667,6.793333333,NA,5,5,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41505,2088,,,,,SMS,MP,415,84,1,8401,2010,3,Walton_Moor,5,ST,45821,34353,45821,34352,3,40412,0.659722222,"SS, BP, MP, NG",2,1 to 2,S,26,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.85,nr,nr,0,27.03333333,0.898333333,0.686666667,82.06666667,6.793333333,NA,5,5,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41506,2089,,,,,SMS,MP,415,84,1,8401,2010,3,Walton_Moor,6,ST,45821,34350,45821,34350,3,40412,0.659722222,"SS, BP, MP, NG",2,1 to 2,S,26,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.85,nr,nr,0,27.03333333,0.898333333,0.686666667,82.06666667,6.793333333,NA,5,10,nr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41601,2090,,,,,SMS,MP,416,84,2,8402,2010,3,Walton_Moor,1,ST,45940,34305,45940,34305,3,40412,0.607638889,"SS, BP, MP, NG",1,1,S,28,nr,nr,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,rhyne,1.7,nr,nr,0.8,nr,nr,0,24.83,0.889,0.68,91.76666667,7.5,NA,10,35,nr,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41602,2091,,,,,SMS,MP,416,84,2,8402,2010,3,Walton_Moor,2,ST,45937,34307,45937,34307,3,40412,0.607638889,"SS, BP, MP, NG",1,1,S,28,nr,nr,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,rhyne,1.7,nr,nr,0.8,nr,nr,0,24.83,0.889,0.68,91.76666667,7.5,NA,20,40,nr,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41603,2092,,,,,SMS,MP,416,84,2,8402,2010,3,Walton_Moor,3,ST,45930,34308,45930,34308,3,40412,0.607638889,"SS, BP, MP, NG",1,1,S,28,nr,nr,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,rhyne,1.7,nr,nr,0.8,nr,nr,0,24.83,0.889,0.68,91.76666667,7.5,NA,10,50,nr,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41604,2093,,,,,SMS,MP,416,84,2,8402,2010,3,Walton_Moor,4,ST,45926,34308,45926,34308,3,40412,0.607638889,"SS, BP, MP, NG",1,1,S,28,nr,nr,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,rhyne,1.7,nr,nr,0.8,nr,nr,0,24.83,0.889,0.68,91.76666667,7.5,NA,20,30,nr,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41605,2094,,,,,SMS,MP,416,84,2,8402,2010,3,Walton_Moor,5,ST,45921,34310,45921,34310,3,40412,0.607638889,"SS, BP, MP, NG",1,1,S,28,nr,nr,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,rhyne,1.7,nr,nr,0.8,nr,nr,0,24.83,0.889,0.68,91.76666667,7.5,NA,10,25,nr,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41606,2095,,,,,SMS,MP,416,84,2,8402,2010,3,Walton_Moor,6,ST,45919,34311,45919,34311,3,40412,0.607638889,"SS, BP, MP, NG",1,1,S,28,nr,nr,rough pasture,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,rhyne,1.7,nr,nr,0.8,nr,nr,0,24.83,0.889,0.68,91.76666667,7.5,NA,10,20,nr,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41701,2096,,,,,SMS,,417,84,3,8403,2010,3,Walton_Moor,1,ST,45957,34484,45957,34485,3,40412,0.590277778,"SS, BP, MP, NG",1,0,NA,27,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,1.2,nr,nr,NA,nr,nr,0,22.13,0.875,0.673333333,106.2333333,8,NA,15,70,nr,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41702,2097,,,,,SMS,,417,84,3,8403,2010,3,Walton_Moor,2,ST,45956,34483,45956,34483,3,40412,0.590277778,"SS, BP, MP, NG",1,0,NA,27,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,1.2,nr,nr,NA,nr,nr,0,22.13,0.875,0.673333333,106.2333333,8,NA,15,70,nr,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41703,2098,,,,,SMS,,417,84,3,8403,2010,3,Walton_Moor,3,ST,45959,34481,45959,34481,3,40412,0.590277778,"SS, BP, MP, NG",1,0,NA,27,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,1.2,nr,nr,NA,nr,nr,0,22.13,0.875,0.673333333,106.2333333,8,NA,20,70,nr,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41704,2099,,,,,SMS,,417,84,3,8403,2010,3,Walton_Moor,4,ST,45962,34480,45962,34480,3,40412,0.590277778,"SS, BP, MP, NG",1,0,NA,27,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,1.2,nr,nr,NA,nr,nr,0,22.13,0.875,0.673333333,106.2333333,8,NA,40,70,nr,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41705,2100,,,,,SMS,,417,84,3,8403,2010,3,Walton_Moor,5,ST,45965,34477,45965,34477,3,40412,0.590277778,"SS, BP, MP, NG",1,0,NA,27,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,1.2,nr,nr,NA,nr,nr,0,22.13,0.875,0.673333333,106.2333333,8,NA,20,70,nr,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41706,2101,,,,,SMS,,417,84,3,8403,2010,3,Walton_Moor,6,ST,45968,34475,45968,34475,3,40412,0.590277778,"SS, BP, MP, NG",1,0,NA,27,nr,nr,rough pasture,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,1.2,nr,nr,NA,nr,nr,0,22.13,0.875,0.673333333,106.2333333,8,NA,30,70,nr,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41801,2102,,,,,SMS,MP,418,84,4,8404,2010,3,Walton_Moor,1,ST,45940,33914,45940,33914,3,40412,0.706944444,"SS, BP, MP, NG",2,2,S,23,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.4,nr,nr,0,22.75333333,0.875333333,0.676666667,102.6,7.75,NA,10,80,nr,1,5,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
41802,2103,,,,,SMS,MP,418,84,4,8404,2010,3,Walton_Moor,2,ST,45940,33915,45939,33915,3,40412,0.706944444,"SS, BP, MP, NG",2,2,S,23,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.4,nr,nr,0,22.75333333,0.875333333,0.676666667,102.6,7.75,NA,10,80,nr,1,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
41803,2104,,,,,SMS,MP,418,84,4,8404,2010,3,Walton_Moor,3,ST,45936,33916,45936,33916,3,40412,0.706944444,"SS, BP, MP, NG",2,2,S,23,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.4,nr,nr,0,22.75333333,0.875333333,0.676666667,102.6,7.75,NA,15,70,nr,1,5,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
41804,2105,,,,,SMS,MP,418,84,4,8404,2010,3,Walton_Moor,4,ST,45935,33916,45934,33916,3,40412,0.706944444,"SS, BP, MP, NG",2,2,S,23,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.4,nr,nr,0,22.75333333,0.875333333,0.676666667,102.6,7.75,NA,25,80,nr,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41805,2106,,,,,SMS,MP,418,84,4,8404,2010,3,Walton_Moor,5,ST,45931,33917,45931,33917,3,40412,0.706944444,"SS, BP, MP, NG",2,2,S,23,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.4,nr,nr,0,22.75333333,0.875333333,0.676666667,102.6,7.75,NA,35,70,nr,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
41806,2107,,,,,SMS,MP,418,84,4,8404,2010,3,Walton_Moor,6,ST,45927,33917,45926,33917,3,40412,0.706944444,"SS, BP, MP, NG",2,2,S,23,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,rhyne,2,nr,nr,0.4,nr,nr,0,22.75333333,0.875333333,0.676666667,102.6,7.75,NA,35,70,nr,1,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
41901,2108,,,,,SMS,MP,419,85,1,8501,2010,3,Aller_Moor,1,ST,38933,28662,38933,28662,1,40413,0.636805556,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.7,nr,nr,0.35,nr,nr,0,20.42666667,0.416333333,0.31,116.4,6,NA,5,80,nr,2,80,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
41902,2109,,,,,SMS,MP,419,85,1,8501,2010,3,Aller_Moor,2,ST,38932,28657,38932,28657,1,40413,0.636805556,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.7,nr,nr,0.35,nr,nr,0,20.42666667,0.416333333,0.31,116.4,6,NA,15,80,nr,3,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41903,2110,,,,,SMS,MP,419,85,1,8501,2010,3,Aller_Moor,3,ST,38930,28654,38930,28654,1,40413,0.636805556,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.7,nr,nr,0.35,nr,nr,0,20.42666667,0.416333333,0.31,116.4,6,NA,5,80,nr,3,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41904,2111,,,,,SMS,MP,419,85,1,8501,2010,3,Aller_Moor,4,ST,38926,28652,38926,28652,1,40413,0.636805556,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.7,nr,nr,0.35,nr,nr,0,20.42666667,0.416333333,0.31,116.4,6,NA,20,50,nr,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
41905,2112,,,,,SMS,MP,419,85,1,8501,2010,3,Aller_Moor,5,ST,38926,28652,38926,28652,1,40413,0.636805556,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.7,nr,nr,0.35,nr,nr,0,20.42666667,0.416333333,0.31,116.4,6,NA,5,50,nr,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
41906,2113,,,,,SMS,MP,419,85,1,8501,2010,3,Aller_Moor,6,ST,38925,28651,38925,28651,1,40413,0.636805556,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.7,nr,nr,0.35,nr,nr,0,20.42666667,0.416333333,0.31,116.4,6,NA,5,80,nr,3,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42001,2114,,,,,SMS,MP,420,85,2,8502,2010,3,Aller_Moor,1,ST,38999,28358,38999,28358,1,40413,0.625,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,NA,nr,nr,0.4,nr,nr,0,18.98,0.500666667,0.38,126.2,6,NA,15,80,nr,3,50,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
42002,2115,,,,,SMS,MP,420,85,2,8502,2010,3,Aller_Moor,2,ST,39001,28358,39001,28358,1,40413,0.625,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,NA,nr,nr,0.4,nr,nr,0,18.98,0.500666667,0.38,126.2,6,NA,20,70,nr,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42003,2116,,,,,SMS,MP,420,85,2,8502,2010,3,Aller_Moor,3,ST,39006,28362,39006,28362,1,40413,0.625,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,NA,nr,nr,0.4,nr,nr,0,18.98,0.500666667,0.38,126.2,6,NA,20,70,nr,2,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42004,2117,,,,,SMS,MP,420,85,2,8502,2010,3,Aller_Moor,4,ST,39009,28367,39009,28367,1,40413,0.625,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,NA,nr,nr,0.4,nr,nr,0,18.98,0.500666667,0.38,126.2,6,NA,25,70,nr,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42005,2118,,,,,SMS,MP,420,85,2,8502,2010,3,Aller_Moor,5,ST,39011,28370,39011,28370,1,40413,0.625,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,NA,nr,nr,0.4,nr,nr,0,18.98,0.500666667,0.38,126.2,6,NA,25,75,nr,3,50,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42006,2119,,,adjusted proximal percentage cover value as it exceeded 100%.,,SMS,MP,420,85,2,8502,2010,3,Aller_Moor,6,ST,39012,28371,39012,28371,1,40413,0.625,"SS, BP, MP, NG",2,3 to 4,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,NA,nr,nr,0.4,nr,nr,0,18.98,0.500666667,0.38,126.2,6,NA,25,70,nr,3,30,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
42101,2120,,,,,SMS,,421,85,3,8503,2010,3,Aller_Moor,1,ST,38815,28415,38815,28415,1,40413,0.607638889,"SS, BP, MP, NG",2,2 to 3,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,1.1,nr,nr,0,18.72666667,1.522666667,1.21,128.1333333,5,NA,15,20,nr,3,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42102,2121,,,,,SMS,,421,85,3,8503,2010,3,Aller_Moor,2,ST,38813,28415,38813,28415,1,40413,0.607638889,"SS, BP, MP, NG",2,2 to 3,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,1.1,nr,nr,0,18.72666667,1.522666667,1.21,128.1333333,5,NA,15,25,nr,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42103,2122,,,,,SMS,,421,85,3,8503,2010,3,Aller_Moor,3,ST,38808,28409,38808,28409,1,40413,0.607638889,"SS, BP, MP, NG",2,2 to 3,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,1.1,nr,nr,0,18.72666667,1.522666667,1.21,128.1333333,5,NA,15,20,nr,3,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42104,2123,,,,,SMS,,421,85,3,8503,2010,3,Aller_Moor,4,ST,38806,28409,38806,28409,1,40413,0.607638889,"SS, BP, MP, NG",2,2 to 3,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,1.1,nr,nr,0,18.72666667,1.522666667,1.21,128.1333333,5,NA,15,20,nr,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42105,2124,,,,,SMS,,421,85,3,8503,2010,3,Aller_Moor,5,ST,38805,28407,38805,28407,1,40413,0.607638889,"SS, BP, MP, NG",2,2 to 3,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,1.1,nr,nr,0,18.72666667,1.522666667,1.21,128.1333333,5,NA,15,20,nr,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42106,2125,,,,,SMS,,421,85,3,8503,2010,3,Aller_Moor,6,ST,38803,28405,38803,28405,1,40413,0.607638889,"SS, BP, MP, NG",2,2 to 3,SW,19,nr,nr,pasture,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2.2,nr,nr,1.1,nr,nr,0,18.72666667,1.522666667,1.21,128.1333333,5,NA,15,20,nr,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42201,2126,,,,,SMS,MP,422,85,4,8504,2010,3,Aller_Moor,1,ST,39079,28168,39079,28168,1,40413,0.592361111,"SS, BP, MP, NG",2,3,W,19,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.6,nr,nr,0,18.3,0.383,0.29,131.1333333,5.5,NA,10,30,nr,2,80,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
42202,2127,,,,,SMS,MP,422,85,4,8504,2010,3,Aller_Moor,2,ST,39072,28172,39072,28172,1,40413,0.592361111,"SS, BP, MP, NG",2,3,W,19,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.6,nr,nr,0,18.3,0.383,0.29,131.1333333,5.5,NA,20,40,nr,2,80,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0
42203,2128,,,,,SMS,MP,422,85,4,8504,2010,3,Aller_Moor,3,ST,39072,28173,39072,28173,1,40413,0.592361111,"SS, BP, MP, NG",2,3,W,19,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.6,nr,nr,0,18.3,0.383,0.29,131.1333333,5.5,NA,10,50,nr,3,60,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
42204,2129,,,,,SMS,MP,422,85,4,8504,2010,3,Aller_Moor,4,ST,39069,28177,39069,28177,1,40413,0.592361111,"SS, BP, MP, NG",2,3,W,19,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.6,nr,nr,0,18.3,0.383,0.29,131.1333333,5.5,NA,10,80,nr,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42205,2130,,,,,SMS,MP,422,85,4,8504,2010,3,Aller_Moor,5,ST,39068,28178,39068,28178,1,40413,0.592361111,"SS, BP, MP, NG",2,3,W,19,nr,nr,pasture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,rhyne,2,nr,nr,0.6,nr,nr,0,18.3,0.383,0.29,131.1333333,5.5,NA,20,80,nr,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
